abc,C,2014-09-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.956,350.000,150.000,349.000,153.000,0,0,13,400,0.000,0.120,0.732,0.672,backpack
1,1.935,293.653,541.899,292.000,541.000,0,0,13,400,0.000,0.298,0.691,3.208,restaurant
2,3.770,458.128,181.749,453.000,187.000,1,0,13,400,1.339,0.244,0.514,0.952,apple
3,5.200,198.850,480.972,201.000,482.000,0,0,13,400,0.000,0.202,0.680,1.216,garbage
4,6.419,531.926,266.917,533.000,267.000,0,0,13,400,0.000,0.262,0.679,0.472,center
5,7.517,152.036,378.463,156.000,377.000,0,0,13,400,0.000,0.178,0.603,0.232,male
6,8.793,547.964,378.463,551.000,380.000,0,0,13,400,0.000,0.176,0.572,0.656,candle
7,9.830,168.074,266.917,164.000,267.000,0,0,13,400,0.000,0.276,0.583,0.688,sheets
8,11.122,501.150,480.972,501.000,481.000,0,0,13,400,0.000,0.008,0.515,2.144,restaurant
9,12.395,241.872,181.749,242.000,180.000,0,0,13,400,0.000,0.272,0.663,0.976,microphone
10,13.488,406.347,541.899,408.000,542.000,0,0,13,400,0.000,0.206,0.597,0.448,chair
11,14.554,350.000,150.000,353.000,151.000,0,0,13,400,0.000,0.234
