P2M3,C,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.673,350.000,150.000,360.000,152.000,1,0,13,400,4.198,0.388,0.631,0.432,tree
1,1.553,293.653,541.899,293.000,542.000,0,0,13,400,0.000,0.144,0.920,1.097,tree
2,1.410,458.128,181.749,467.000,191.000,1,0,13,400,6.817,0.118,0.762,0.797,napkin
3,2.712,198.850,480.972,195.000,480.000,0,0,13,400,0.000,0.408,0.858,0.551,google
4,2.568,531.926,266.917,531.000,265.000,0,0,13,400,0.000,0.358,0.754,0.328,lamp
5,2.451,152.036,378.463,152.000,379.000,0,0,13,400,0.000,0.454,0.759,0.652,printer
6,3.896,547.964,378.463,545.000,376.000,0,0,13,400,0.000,0.300,0.722,0.533,mouse
7,3.753,168.074,266.917,169.000,266.000,0,0,13,400,0.000,0.280,0.792,0.561,printer
8,3.635,501.150,480.972,504.000,479.000,0,0,13,400,0.000,0.350,0.807,0.501,yahoo
9,3.228,241.872,181.749,241.000,181.000,0,0,13,400,0.000,0.451,0.805,0.520,table
10,5.119,406.347,541.899,416.000,537.000,1,0,13,400,4.825,0.586,1.346,0.570,mouse
11,4.975,350.000,150.000,352.000,148.000,0,0,13,400,0.000,0.418
