p1t4,C,2015-03-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.158,350.000,150.000,352.000,154.000,0,0,13,400,0.000,0.000,0.709,2.381,microphone
1,3.891,293.653,541.899,296.000,539.000,0,0,13,400,0.000,0.406,0.669,0.405,lamp
2,5.763,458.128,181.749,456.000,183.000,0,0,13,400,0.000,0.651,0.729,0.364,cafe
3,7.719,198.850,480.972,200.000,479.000,0,0,13,400,0.000,0.529,0.709,0.777,college
4,9.325,531.926,266.917,532.000,268.000,0,0,13,400,0.000,0.509,0.683,0.478,yahoo
5,13.110,152.036,378.463,155.000,373.000,1,0,13,400,0.215,0.529,0.542,0.433,cafe
6,14.935,547.964,378.463,548.000,377.000,0,0,13,400,0.000,0.509,0.644,0.647,female
7,16.745,168.074,266.917,171.000,266.000,0,0,13,400,0.000,0.488,0.676,3.086,pittsburgh
8,19.335,501.150,480.972,503.000,480.000,0,0,13,400,0.000,0.448,0.790,0.407,male
9,21.566,241.872,181.749,245.000,181.000,0,0,13,400,0.000,0.407,0.709,1.761,pittsburgh
10,23.683,406.347,541.899,404.000,541.000,0,0,13,400,0.000,0.489,0.643,0.543,table
11,25.815,350.000,150.000,351.000,150.000,0,0,13,400,0.000,0.366
