P34FA1,C,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.142,350.000,150.000,329.000,165.000,1,0,13,400,19.807,0.003,4.934,4.086,computer
1,18.229,293.653,541.899,201.000,551.000,1,0,13,400,87.099,0.003,3.437,1.609,chair
2,38.801,458.128,181.749,427.000,276.000,1,0,13,400,93.258,10.329,4.859,0.297,male
3,54.854,198.850,480.972,232.000,469.000,1,0,13,400,29.246,7.514,4.538,2.616,friend
4,75.132,531.926,266.917,525.000,279.000,1,1,13,400,7.927,2.646,4.109,0.633,tree
5,86.702,152.036,378.463,167.000,392.000,1,0,13,400,14.179,4.483,3.781,1.229,towel
6,104.621,547.964,378.463,533.000,392.000,1,0,13,400,14.179,0.864,3.540,1.058,flower
7,121.710,168.074,266.917,129.000,273.000,1,0,13,400,33.544,3.607,3.242,3.592,university
8,133.784,501.150,480.972,482.000,475.000,1,0,13,400,14.060,0.910,3.086,0.588,him
9,143.473,241.872,181.749,475.000,431.000,1,0,13,400,335.284,0.001,2.544,5.709,pittsburgh
10,160.304,406.347,541.899,1306.000,293.000,1,0,13,400,927.449,4.834,3.033,1.503,napkin
11,172.063,350.000,150.000,365.000,174.000,1,0,13,400,22.302,4.639
