P34FA1,A,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,6.032,350.000,150.000,342.000,143.000,0,0,57,400,0.000,2.278,2.739,11.660,printer
1,24.487,293.653,541.899,290.000,532.000,0,0,57,400,0.000,0.007,6.880,3.223,female
2,41.916,458.128,181.749,416.000,186.000,1,0,57,400,14.342,2.180,5.143,2.088,tissue
3,56.761,198.850,480.972,218.000,512.000,1,0,57,400,8.462,4.217,7.399,5.366,keyboard
4,78.753,531.926,266.917,593.000,240.000,1,0,57,400,38.742,5.226,10.794,1.800,avenue
5,101.968,152.036,378.463,135.000,414.000,1,0,57,400,11.409,6.026,7.754,0.680,cafe
6,121.107,547.964,378.463,466.000,413.000,1,0,57,400,60.944,6.929,11.373,5.769,pittsburgh
7,154.629,168.074,266.917,184.000,163.000,1,0,57,400,77.130,9.665,17.312,0.343,male
8,178.025,501.150,480.972,494.000,475.000,0,0,57,400,0.000,3.550,9.649,3.626,computer
9,204.200,241.872,181.749,242.000,185.000,0,0,57,400,0.000,0.004,11.094,3.466,avenue
10,234.095,406.347,541.899,312.000,474.000,1,0,57,400,88.239,4.102,1.138,3.039,chair
11,251.361,350.000,150.000,551.000,173.000,1,0,57,400,174.312,2.002
