julianFinges,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.764,350.000,150.000,345.000,148.000,0,0,27,400,0.000,1.343,1.797,0.596,google
1,9.047,293.653,541.899,288.000,557.000,1,0,27,400,3.125,0.793,1.463,0.383,paper
2,8.254,458.128,181.749,459.000,179.000,0,0,27,400,0.000,0.611,1.090,1.226,gates
3,10.907,198.850,480.972,195.000,484.000,0,0,27,400,0.000,1.685,1.492,1.908,university
4,10.114,531.926,266.917,532.000,257.000,0,0,27,400,0.000,0.908,1.134,0.567,google
5,9.503,152.036,378.463,143.000,372.000,0,0,27,400,0.000,0.787,1.123,0.430,yahoo
6,13.858,547.964,378.463,549.000,373.000,0,0,27,400,0.000,0.866,1.219,2.905,university
7,13.065,168.074,266.917,169.000,267.000,0,0,27,400,0.000,0.837,1.113,0.458,candle
8,12.454,501.150,480.972,500.000,483.000,0,0,27,400,0.000,1.517,1.045,0.875,tissue
9,10.769,241.872,181.749,250.000,181.000,0,0,27,400,0.000,0.858,1.078,1.023,flower
10,15.575,406.347,541.899,411.000,543.000,0,0,27,400,0.000,0.814,1.516,2.698,printer
11,14.782,350.000,150.000,348.000,144.000,0,0,27,400,0.000,0.639
