julianFinges,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.762,350.000,150.000,346.000,160.000,0,0,57,400,0.000,1.371,1.510,0.417,door
1,2.296,293.653,541.899,301.000,532.000,0,0,57,400,0.000,0.658,1.455,2.382,yahoo
2,1.638,458.128,181.749,457.000,191.000,0,0,57,400,0.000,0.706,1.929,0.536,yahoo
3,4.224,198.850,480.972,216.000,475.000,0,0,57,400,0.000,0.891,1.556,0.597,mouse
4,3.566,531.926,266.917,551.000,274.000,0,0,57,400,0.000,1.365,7.151,0.741,scanner
5,2.860,152.036,378.463,156.000,383.000,0,0,57,400,0.000,0.751,3.078,1.175,tissue
6,5.816,547.964,378.463,538.000,385.000,0,0,57,400,0.000,0.813,0.980,0.626,candle
7,5.158,168.074,266.917,183.000,284.000,0,0,57,400,0.000,0.785,2.283,1.196,carnegie
8,4.452,501.150,480.972,488.000,503.000,0,0,57,400,0.000,0.813,1.382,1.320,toothpaste
9,3.561,241.872,181.749,246.000,194.000,0,0,57,400,0.000,0.730,1.062,0.680,sheets
10,8.087,406.347,541.899,401.000,535.000,0,0,57,400,0.000,0.721,1.352,0.347,cafe
11,7.429,350.000,150.000,347.000,151.000,0,0,57,400,0.000,1.320
