P23M6,A,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.838,350.000,150.000,351.000,151.000,0,0,57,400,0.000,0.000,0.767,0.617,friend
1,1.807,293.653,541.899,270.000,548.000,0,0,57,400,0.000,0.392,0.637,0.859,woods
2,1.415,458.128,181.749,469.000,181.000,0,0,57,400,0.000,0.247,0.667,0.341,bring
3,2.646,198.850,480.972,202.000,489.000,0,0,57,400,0.000,0.351,1.076,0.528,yahoo
4,2.254,531.926,266.917,524.000,280.000,0,0,57,400,0.000,0.427,0.652,0.380,table
5,2.008,152.036,378.463,148.000,389.000,0,0,57,400,0.000,0.318,0.765,0.432,woods
6,3.566,547.964,378.463,540.000,399.000,0,0,57,400,0.000,0.305,0.740,0.390,gates
7,3.175,168.074,266.917,186.000,278.000,0,0,57,400,0.000,0.261,1.009,0.408,paper
8,2.928,501.150,480.972,504.000,472.000,0,0,57,400,0.000,0.270,0.632,1.066,government
9,2.577,241.872,181.749,263.000,177.000,0,0,57,400,0.000,0.381,0.665,0.745,speakers
10,4.698,406.347,541.899,395.000,548.000,0,0,57,400,0.000,0.269,0.716,0.427,table
11,4.307,350.000,150.000,361.000,138.000,0,0,57,400,0.000,0.360
