something,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.305,350.000,150.000,357.000,154.000,0,0,27,400,0.000,0.163,0.597,0.750,street
1,1.450,293.653,541.899,297.000,539.000,0,0,27,400,0.000,0.047,0.778,0.817,ceiling
2,2.329,458.128,181.749,462.000,187.000,0,0,27,400,0.000,0.691,0.880,0.190,him
3,3.304,198.850,480.972,208.000,478.000,0,0,27,400,0.000,0.677,0.699,1.982,female
4,4.053,531.926,266.917,525.000,262.000,0,0,27,400,0.000,0.211,0.883,0.640,google
5,4.868,152.036,378.463,155.000,383.000,0,0,27,400,0.000,0.522,0.838,0.616,printer
6,5.515,547.964,378.463,551.000,378.000,0,0,27,400,0.000,0.478,0.826,0.335,bring
7,6.442,168.074,266.917,172.000,263.000,0,0,27,400,0.000,0.522,0.690,3.246,candle
8,7.281,501.150,480.972,503.000,481.000,0,1,27,400,0.000,0.947,0.685,0.836,candle
9,7.982,241.872,181.749,244.000,183.000,0,0,27,400,0.000,0.532,0.868,0.340,paper
10,8.645,406.347,541.899,412.000,546.000,0,0,27,400,0.000,0.475,0.771,0.751,computer
11,9.500,350.000,150.000,357.000,148.000,0,0,27,400,0.000,0.451
