P34M1,C,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.926883220673,350.0,150.0,350,152,0,0,13,400,0,0.262282848358
1,1.71783232689,324.933353287,548.422940263,330,550,0,0,13,400,0,0.137048006058
2,2.60480713844,399.737977433,156.283367774,400,156,0,0,13,400,0,0.175012111664
3,3.5817861557,276.375089463,535.955297178,276,538,0,0,13,400,0,0.111028909683
4,5.39466905594,446.35073482,174.738663991,444,183,1,0,13,400,2.58927394169,0.00701713562012
5,7.34341716766,232.442949542,511.803398875,237,504,1,0,13,400,3.03657805164,0.119056940079
6,8.22834014893,486.909421186,204.206274516,489,205,0,0,13,400,0,0.00911998748779
7,9.09920740128,195.897351445,477.48479795,195,478,0,0,13,400,0,0.137117862701
8,9.83210039139,518.8655851,242.834641004,523,243,0,0,13,400,0,0.127022981644
9,11.796990633,169.034589507,435.155858313,165,440,1,0,13,400,0.304254212192,0.12110877037
10,12.8658573627,540.211303259,288.196601125,542,286,0,0,13,400,0,0.151085138321
11,14.2028064728,153.542549854,387.476262917,159,388,0,0,13,400,0,0.10094499588
12,15.0018072128,549.605345686,337.441896094,555,336,0,0,13,400,0,0.143041133881
13,16.1228222847,150.394654314,337.441896094,151,340,0,0,13,400,0,0.0309619903564
14,17.3237953186,546.457450146,387.476262917,547,390,0,0,13,400,0,0.118957996368
15,18.5667383671,159.788696741,288.196601125,161,291,0,0,13,400,0,0.118988037109
16,19.5976202488,530.965410493,435.155858313,529,438,0,0,13,400,0,0.103037118912
17,21.7963993549,181.1344149,242.834641004,186,249,1,0,13,400,1.85401616476,0.153050899506
18,22.7153470516,504.102648555,477.48479795,507,481,0,0,13,400,0,0.13710808754
19,23.9003829956,213.090578814,204.206274516,217,206,0,0,13,400,0,0.15096616745
20,24.9234070778,467.557050458,511.803398875,470,514,0,0,13,400,0,0.176971912384
21,26.1082201004,253.64926518,174.738663991,253,176,0,0,13,400,0,0.160961866379
22,26.9711771011,423.624910537,535.955297178,425,534,0,0,13,400,0,0.143129110336
23,27.8241252899,300.262022567,156.283367774,300,157,0,0,13,400,0,0.176982879639
24,28.65513134,375.066646713,548.422940263,377,546,0,0,13,400,0,0.160992860794
25,29.4120852947,350.0,150.0,349,150,0,0,13,400,0,0.0870189666748
