ZhenX200Y250,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.520197153091,350.0,150.0,337,174,0,0,133,400,0
1,1.65030407906,324.933353287,548.422940263,347,561,0,0,133,400,0
2,2.54388594627,399.737977433,156.283367774,443,165,0,0,133,400,0
3,3.55699014664,276.375089463,535.955297178,299,526,0,0,133,400,0
4,4.48684716225,446.35073482,174.738663991,429,199,0,0,133,400,0
5,5.38850903511,232.442949542,511.803398875,221,501,0,0,133,400,0
6,6.3902490139,486.909421186,204.206274516,505,210,0,0,133,400,0
7,7.31044411659,195.897351445,477.48479795,207,457,0,0,133,400,0
8,8.32684707642,518.8655851,242.834641004,537,247,0,0,133,400,0
9,9.21928596497,169.034589507,435.155858313,184,411,0,0,133,400,0
10,9.92205500603,540.211303259,288.196601125,565,277,0,0,133,400,0
11,10.6661801338,153.542549854,387.476262917,165,370,0,0,133,400,0
12,11.3612020016,549.605345686,337.441896094,572,312,0,0,133,400,0
13,12.0760231018,150.394654314,337.441896094,160,326,0,0,133,400,0
14,13.8555071354,546.457450146,387.476262917,495,371,0,0,133,400,0
15,14.715870142,159.788696741,288.196601125,149,291,0,0,133,400,0
16,15.5406060219,530.965410493,435.155858313,547,450,0,0,133,400,0
17,16.4159049988,181.1344149,242.834641004,157,258,0,0,133,400,0
18,17.2012569904,504.102648555,477.48479795,523,454,0,0,133,400,0
19,18.0220229626,213.090578814,204.206274516,243,214,0,0,133,400,0
20,18.8488640785,467.557050458,511.803398875,470,512,0,0,133,400,0
21,19.6774389744,253.64926518,174.738663991,244,208,0,0,133,400,0
22,20.3953180313,423.624910537,535.955297178,429,531,0,0,133,400,0
23,21.3388211727,300.262022567,156.283367774,271,182,0,0,133,400,0
24,22.1495580673,375.066646713,548.422940263,401,539,0,0,133,400,0
25,22.9265611172,350.0,150.0,343,212,0,0,133,400,0
