ZhenX200Y250T7K3,B,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.30831193924,350.0,150.0,351,149,0,0,58,400,0
1,2.47312688828,324.933353287,548.422940263,322,547,0,0,58,400,0
2,3.47014403343,399.737977433,156.283367774,418,144,0,0,58,400,0
3,4.58798503876,276.375089463,535.955297178,294,535,0,0,58,400,0
4,5.55546998978,446.35073482,174.738663991,458,158,0,0,58,400,0
5,6.53404402733,232.442949542,511.803398875,218,513,0,0,58,400,0
6,7.56108498573,486.909421186,204.206274516,482,194,0,0,58,400,0
7,8.48955702782,195.897351445,477.48479795,207,462,0,0,58,400,0
8,9.70262384415,518.8655851,242.834641004,495,240,0,0,58,400,0
9,10.8834779263,169.034589507,435.155858313,180,432,0,0,58,400,0
10,11.7641210556,540.211303259,288.196601125,556,273,0,0,58,400,0
11,12.8344008923,153.542549854,387.476262917,158,383,0,0,58,400,0
12,14.0183908939,549.605345686,337.441896094,550,345,0,0,58,400,0
13,14.9395098686,150.394654314,337.441896094,159,329,0,0,58,400,0
14,16.0212168694,546.457450146,387.476262917,538,383,0,0,58,400,0
15,16.9420740604,159.788696741,288.196601125,145,284,0,0,58,400,0
16,18.0295619965,530.965410493,435.155858313,526,441,0,0,58,400,0
17,18.9668300152,181.1344149,242.834641004,182,234,0,0,58,400,0
18,20.034858942,504.102648555,477.48479795,524,484,0,0,58,400,0
19,21.1273739338,213.090578814,204.206274516,209,211,0,0,58,400,0
20,22.090446949,467.557050458,511.803398875,231,233,1,0,58,400,336.637215483
21,23.1547088623,253.64926518,174.738663991,240,169,0,0,58,400,0
22,24.2929699421,423.624910537,535.955297178,428,525,0,0,58,400,0
23,25.2555148602,300.262022567,156.283367774,296,162,0,0,58,400,0
24,26.3029930592,375.066646713,548.422940263,370,564,0,0,58,400,0
25,27.4619269371,350.0,150.0,342,140,0,0,58,400,0
