ZhenX200Y200T5K5,B,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.845038890839,350.0,150.0,348,159,0,0,58,400,0
1,1.73584389687,324.933353287,548.422940263,343,552,0,0,58,400,0
2,2.72222399712,399.737977433,156.283367774,414,154,0,0,58,400,0
3,3.69795393944,276.375089463,535.955297178,272,521,0,0,58,400,0
4,4.97351098061,446.35073482,174.738663991,436,176,0,0,58,400,0
5,6.12189984322,232.442949542,511.803398875,223,500,0,0,58,400,0
6,7.16314196587,486.909421186,204.206274516,470,204,0,0,58,400,0
7,8.03010106087,195.897351445,477.48479795,176,478,0,0,58,400,0
8,8.92208886147,518.8655851,242.834641004,508,262,0,0,58,400,0
9,9.92067098618,169.034589507,435.155858313,176,432,0,0,58,400,0
10,10.7873609066,540.211303259,288.196601125,540,290,0,0,58,400,0
11,11.8461110592,153.542549854,387.476262917,163,387,0,0,58,400,0
12,12.7387180328,549.605345686,337.441896094,550,339,0,0,58,400,0
13,14.068543911,150.394654314,337.441896094,157,327,0,0,58,400,0
14,15.1510510445,546.457450146,387.476262917,560,389,0,0,58,400,0
15,16.4531559944,159.788696741,288.196601125,169,290,0,0,58,400,0
16,17.6670460701,530.965410493,435.155858313,521,420,0,0,58,400,0
17,18.909332037,181.1344149,242.834641004,176,241,0,0,58,400,0
18,20.0548980236,504.102648555,477.48479795,512,473,0,0,58,400,0
19,21.2917909622,213.090578814,204.206274516,213,212,0,0,58,400,0
20,22.6549530029,467.557050458,511.803398875,483,512,0,0,58,400,0
21,24.1604499817,253.64926518,174.738663991,260,176,0,0,58,400,0
22,25.3454449177,423.624910537,535.955297178,412,543,0,0,58,400,0
23,26.6282918453,300.262022567,156.283367774,300,155,0,0,58,400,0
24,27.9512598515,375.066646713,548.422940263,383,556,0,0,58,400,0
25,28.9695990086,350.0,150.0,340,155,0,0,58,400,0
