p6a5,A,2015-02-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.654,350.000,150.000,350.000,170.000,0,0,57,400,0.000,0.144,0.000,0.000,N/A
1,1.984,293.653,541.899,275.000,539.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
2,2.963,458.128,181.749,464.000,173.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
3,4.070,198.850,480.972,203.000,463.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
4,4.750,531.926,266.917,513.000,269.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
5,5.366,152.036,378.463,142.000,369.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
6,6.511,547.964,378.463,553.000,396.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
7,7.882,168.074,266.917,173.000,268.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
8,8.904,501.150,480.972,529.000,480.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
9,10.050,241.872,181.749,245.000,200.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
10,10.967,406.347,541.899,400.000,548.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
11,12.442,350.000,150.000,344.000,115.000,1,0,57,400,7.511,0.000
