p6a5,C,2015-02-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.987,350.000,150.000,362.000,128.000,1,0,13,400,19.060,1.175,0.000,0.000,N/A
1,4.288,293.653,541.899,292.000,545.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
2,5.375,458.128,181.749,462.000,184.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
3,7.887,198.850,480.972,201.000,488.000,1,0,13,400,1.349,0.000,0.000,0.000,N/A
4,9.498,531.926,266.917,535.000,265.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
5,10.848,152.036,378.463,149.000,377.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
6,12.114,547.964,378.463,551.000,374.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
7,13.277,168.074,266.917,167.000,267.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
8,16.116,501.150,480.972,502.000,487.000,1,0,13,400,0.088,0.000,0.000,0.000,N/A
9,17.627,241.872,181.749,245.000,184.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
10,19.039,406.347,541.899,407.000,542.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
11,20.490,350.000,150.000,351.000,154.000,0,0,13,400,0.000,0.000
