divya712,A,2014-08-30

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,8.49058103561,350.0,150.0,408,474,1,0,57,400,301.15042154,0.0129818916321
1,10.3199720383,324.933353287,548.422940263,329,549,0,0,57,400,0,0.00117707252502
2,11.805013895,399.737977433,156.283367774,411,145,0,0,57,400,0,0.000848054885864
3,13.1848940849,276.375089463,535.955297178,295,529,0,0,57,400,0,0.000710964202881
4,15.1771769524,446.35073482,174.738663991,450,197,0,0,57,400,0,0.000823974609375
5,16.730684042,232.442949542,511.803398875,241,526,0,0,57,400,0,0.000787973403931
6,17.8115141392,486.909421186,204.206274516,498,203,0,0,57,400,0,0.000602960586548
7,18.7967321873,195.897351445,477.48479795,208,499,0,0,57,400,0,0.00111389160156
8,19.9212412834,518.8655851,242.834641004,545,250,0,0,57,400,0,0.000996828079224
9,21.3196973801,169.034589507,435.155858313,159,439,0,0,57,400,0,0.000858068466187
10,22.5112142563,540.211303259,288.196601125,551,286,0,0,57,400,0,0.000733137130737
11,24.5501110554,153.542549854,387.476262917,126,407,1,0,57,400,5.76045559756,0.000662088394165
12,25.6243972778,549.605345686,337.441896094,558,341,0,0,57,400,0,0.0010838508606
13,26.9055514336,150.394654314,337.441896094,148,345,0,0,57,400,0,0.000866889953613
14,27.8759162426,546.457450146,387.476262917,547,399,0,0,57,400,0,0.000967025756836
15,29.1692402363,159.788696741,288.196601125,159,307,0,0,57,400,0,0.000905990600586
16,30.4888792038,530.965410493,435.155858313,542,445,0,0,57,400,0,0.000986099243164
17,31.7570161819,181.1344149,242.834641004,179,253,0,0,57,400,0,0.00103497505188
18,33.0488102436,504.102648555,477.48479795,503,495,0,0,57,400,0,0.0011830329895
19,36.9936051369,213.090578814,204.206274516,230,195,0,0,57,400,0,0.000802993774414
20,38.9327151775,467.557050458,511.803398875,462,507,0,0,57,400,0,0.000888109207153
21,41.2126071453,253.64926518,174.738663991,238,172,0,0,57,400,0,0.000778913497925
22,42.9262902737,423.624910537,535.955297178,440,529,0,0,57,400,0,0.00068998336792
23,46.1078362465,300.262022567,156.283367774,285,149,0,0,57,400,0,0.000730037689209
24,47.671885252,375.066646713,548.422940263,372,543,0,0,57,400,0,0.000879049301147
25,49.2981212139,350.0,150.0,373,534,1,0,57,400,356.688185418,0.000888824462891
