p2t5,A,2015-03-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.671,350.000,150.000,344.000,159.000,0,0,57,400,0.000,0.000,0.563,0.604,kills
1,1.824,293.653,541.899,293.000,539.000,0,0,57,400,0.000,0.204,0.607,0.678,college
2,2.685,458.128,181.749,445.000,160.000,0,0,57,400,0.000,0.082,0.667,0.374,trays
3,4.769,198.850,480.972,204.000,477.000,0,0,57,400,0.000,0.266,0.542,0.356,candle
4,5.796,531.926,266.917,534.000,271.000,0,0,57,400,0.000,0.204,0.724,0.455,yahoo
5,6.827,152.036,378.463,172.000,378.000,0,0,57,400,0.000,0.326,0.562,0.474,smart
6,7.918,547.964,378.463,545.000,375.000,0,0,57,400,0.000,0.164,0.602,0.546,schools
7,9.005,168.074,266.917,177.000,277.000,0,0,57,400,0.000,0.285,0.710,0.539,jewel
8,10.314,501.150,480.972,506.000,473.000,0,0,57,400,0.000,0.347,0.502,0.437,flick
9,11.591,241.872,181.749,239.000,190.000,0,0,57,400,0.000,0.306,0.602,0.245,cafe
10,12.849,406.347,541.899,397.000,550.000,0,0,57,400,0.000,0.144,0.502,1.046,physics
11,14.105,350.000,150.000,345.000,156.000,0,0,57,400,0.000,0.306
