ZhenX250Y250,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.829377889633,350.0,150.0,339,174,0,0,58,400,0
1,2.07928586006,324.933353287,548.422940263,344,558,0,0,58,400,0
2,3.1689260006,399.737977433,156.283367774,397,167,0,0,58,400,0
3,4.10539197922,276.375089463,535.955297178,262,546,0,0,58,400,0
4,5.28293800354,446.35073482,174.738663991,454,170,0,0,58,400,0
5,6.36452889442,232.442949542,511.803398875,247,511,0,0,58,400,0
6,7.29153800011,486.909421186,204.206274516,496,205,0,0,58,400,0
7,8.63789081573,195.897351445,477.48479795,165,494,1,0,58,400,6.03424360632
8,10.178634882,518.8655851,242.834641004,567,236,1,0,58,400,19.6172213869
9,11.3994758129,169.034589507,435.155858313,178,424,0,0,58,400,0
10,12.6888008118,540.211303259,288.196601125,516,300,0,0,58,400,0
11,14.0693738461,153.542549854,387.476262917,165,389,0,0,58,400,0
12,14.8727447987,549.605345686,337.441896094,573,343,0,0,58,400,0
13,16.143725872,150.394654314,337.441896094,562,338,1,0,58,400,382.605724058
14,17.1105959415,546.457450146,387.476262917,550,392,0,0,58,400,0
15,18.1150448322,159.788696741,288.196601125,178,291,0,0,58,400,0
16,19.0598638058,530.965410493,435.155858313,537,420,0,0,58,400,0
17,19.9643578529,181.1344149,242.834641004,191,238,0,0,58,400,0
18,20.9140818119,504.102648555,477.48479795,516,470,0,0,58,400,0
19,21.9084198475,213.090578814,204.206274516,193,219,0,0,58,400,0
20,23.1250088215,467.557050458,511.803398875,450,508,0,0,58,400,0
21,24.2759578228,253.64926518,174.738663991,247,192,0,0,58,400,0
22,25.3880059719,423.624910537,535.955297178,431,544,0,0,58,400,0
23,26.3875830173,300.262022567,156.283367774,295,155,0,0,58,400,0
24,27.5299339294,375.066646713,548.422940263,377,542,0,0,58,400,0
25,29.2772259712,350.0,150.0,370,162,0,0,58,400,0
