ZhenM,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.475671052933,350.0,150.0,322,123,0,0,133,400,0
1,1.12382602692,324.933353287,548.422940263,294,548,0,0,133,400,0
2,1.62743902206,399.737977433,156.283367774,390,169,0,0,133,400,0
3,2.11177015305,276.375089463,535.955297178,294,523,0,0,133,400,0
4,2.58980417252,446.35073482,174.738663991,462,220,0,0,133,400,0
5,3.04934501648,232.442949542,511.803398875,223,497,0,0,133,400,0
6,3.5458381176,486.909421186,204.206274516,451,228,0,0,133,400,0
7,3.99371099472,195.897351445,477.48479795,182,475,0,0,133,400,0
8,4.457280159,518.8655851,242.834641004,501,263,0,0,133,400,0
9,4.95066809654,169.034589507,435.155858313,177,441,0,0,133,400,0
10,5.71355509758,540.211303259,288.196601125,516,315,0,0,133,400,0
11,6.22266697884,153.542549854,387.476262917,193,380,0,0,133,400,0
12,6.65490007401,549.605345686,337.441896094,556,370,0,0,133,400,0
13,7.15358996391,150.394654314,337.441896094,178,361,0,0,133,400,0
14,7.59371113777,546.457450146,387.476262917,489,409,0,0,133,400,0
15,8.26398515701,159.788696741,288.196601125,187,299,0,0,133,400,0
16,8.78133416176,530.965410493,435.155858313,495,426,0,0,133,400,0
17,9.32755613327,181.1344149,242.834641004,222,247,0,0,133,400,0
18,9.82070112228,504.102648555,477.48479795,493,458,0,0,133,400,0
19,10.3994450569,213.090578814,204.206274516,257,218,0,0,133,400,0
20,10.9030580521,467.557050458,511.803398875,471,486,0,0,133,400,0
21,11.5915060043,253.64926518,174.738663991,296,204,0,0,133,400,0
22,12.2860331535,423.624910537,535.955297178,405,503,0,0,133,400,0
23,12.8524181843,300.262022567,156.283367774,344,187,0,0,133,400,0
24,13.4715530872,375.066646713,548.422940263,349,539,0,0,133,400,0
25,13.9592671394,350.0,150.0,361,118,0,0,133,400,0
