julianTest,A,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.163,350.000,150.000,349.000,166.000,0,0,57,400,0.000,0.001,1.977,0.600,donald
1,6.566,293.653,541.899,291.000,536.000,0,0,57,400,0.000,1.340,1.528,0.404,fence
2,11.395,458.128,181.749,471.000,195.000,0,0,57,400,0.000,1.123,1.733,3.238,geophagism
3,19.149,198.850,480.972,180.000,476.000,0,0,57,400,0.000,1.560,1.561,0.761,mihail
4,24.868,531.926,266.917,528.000,266.000,0,0,57,400,0.000,1.139,1.574,2.873,indisputableness
5,31.446,152.036,378.463,154.000,385.000,0,1,57,400,0.000,1.314,1.278,2.463,unfired
6,37.057,547.964,378.463,543.000,372.000,0,0,57,400,0.000,1.093,1.329,28.758,cephalothorax
7,69.443,168.074,266.917,166.000,268.000,0,0,57,400,0.000,1.050,1.836,1.432,sicilies
8,75.249,501.150,480.972,494.000,467.000,0,0,57,400,0.000,1.110,1.288,3.359,counteraction
9,82.268,241.872,181.749,236.000,191.000,0,0,57,400,0.000,0.931,1.067,0.411,fence
10,86.665,406.347,541.899,397.000,541.000,0,0,57,400,0.000,1.227,1.702,1.960,warmthless
11,92.336,350.000,150.000,336.000,157.000,0,0,57,400,0.000,1.079
