P18T2,B,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.790,350.000,150.000,354.000,153.000,0,0,27,400,0.000,0.439,0.572,0.868,backpack
1,2.341,293.653,541.899,292.000,543.000,0,0,27,400,0.000,0.349,0.732,1.062,microphone
2,1.992,458.128,181.749,462.000,177.000,0,0,27,400,0.000,0.326,0.622,0.597,yahoo
3,4.673,198.850,480.972,191.000,485.000,0,0,27,400,0.000,0.361,0.661,0.863,printer
4,4.324,531.926,266.917,536.000,267.000,0,0,27,400,0.000,0.354,0.550,0.621,apple
5,3.998,152.036,378.463,147.000,376.000,0,0,27,400,0.000,0.371,0.577,0.495,candle
6,6.252,547.964,378.463,547.000,372.000,0,0,27,400,0.000,0.364,0.658,0.964,garbage
7,5.903,168.074,266.917,172.000,264.000,0,0,27,400,0.000,0.263,0.617,1.274,candle
8,5.577,501.150,480.972,502.000,479.000,0,0,27,400,0.000,0.362,0.632,0.486,yahoo
9,5.216,241.872,181.749,241.000,188.000,0,0,27,400,0.000,0.315,0.552,0.154,her
10,7.792,406.347,541.899,407.000,545.000,0,0,27,400,0.000,0.334,0.575,0.884,backpack
11,7.444,350.000,150.000,351.000,154.000,0,0,27,400,0.000,0.353
