P18T2,A,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.056,350.000,150.000,351.000,154.000,0,0,57,400,0.000,0.000,0.615,0.668,fingers
1,2.429,293.653,541.899,291.000,558.000,0,0,57,400,0.000,0.297,0.625,0.765,computer
2,2.132,458.128,181.749,461.000,184.000,0,0,57,400,0.000,0.197,0.632,0.854,scanner
3,4.111,198.850,480.972,177.000,485.000,0,0,57,400,0.000,0.278,0.698,0.667,tissue
4,3.814,531.926,266.917,534.000,262.000,0,0,57,400,0.000,0.393,0.659,2.048,pittsburgh
5,3.616,152.036,378.463,164.000,369.000,0,0,57,400,0.000,0.385,0.524,0.161,her
6,5.563,547.964,378.463,562.000,372.000,0,0,57,400,0.000,0.316,0.514,0.686,college
7,5.266,168.074,266.917,178.000,265.000,0,0,57,400,0.000,0.189,0.555,0.335,mouse
8,5.068,501.150,480.972,511.000,481.000,0,0,57,400,0.000,0.315,0.533,0.561,kettle
9,4.790,241.872,181.749,240.000,170.000,0,0,57,400,0.000,0.288,0.525,0.702,street
10,7.110,406.347,541.899,404.000,527.000,0,0,57,400,0.000,0.268,0.621,0.258,you
11,6.813,350.000,150.000,355.000,155.000,0,0,57,400,0.000,0.416
