PccMa,C,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,19.018,350.000,150.000,355.000,151.000,0,0,13,400,0.000,13.581,2.266,0.537,yahoo
1,24.752,293.653,541.899,301.000,541.000,1,0,13,400,1.401,0.981,0.831,0.415,tree
2,27.844,458.128,181.749,463.000,182.000,0,1,13,400,0.000,0.879,1.018,4.247,pittsburgh
3,36.307,198.850,480.972,199.000,487.000,1,0,13,400,0.030,0.620,0.998,0.971,university
4,39.665,531.926,266.917,531.000,262.000,0,0,13,400,0.000,0.542,0.837,0.596,towel
5,42.717,152.036,378.463,155.000,383.000,0,0,13,400,0.000,0.644,0.967,0.988,yahoo
6,46.037,547.964,378.463,545.000,374.000,0,0,13,400,0.000,0.526,0.922,0.789,backpack
7,49.321,168.074,266.917,167.000,272.000,0,0,13,400,0.000,0.607,0.797,1.663,ceiling
8,55.021,501.150,480.972,505.000,486.000,1,0,13,400,0.333,0.671,0.806,0.851,college
9,57.887,241.872,181.749,241.000,186.000,0,0,13,400,0.000,0.490,0.761,0.230,him
10,62.751,406.347,541.899,413.000,545.000,1,0,13,400,1.341,0.618,0.717,0.851,college
11,65.601,350.000,150.000,349.000,149.000,0,0,13,400,0.000,0.451
