PccMa,A,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.655,350.000,150.000,349.000,149.000,0,0,57,400,0.000,0.444,0.910,1.109,suitcase
1,3.837,293.653,541.899,295.000,514.000,0,0,57,400,0.000,0.569,0.966,0.589,tissue
2,6.575,458.128,181.749,465.000,182.000,0,0,57,400,0.000,0.568,0.664,1.604,candle
3,10.015,198.850,480.972,202.000,490.000,0,0,57,400,0.000,0.657,0.586,1.622,fingers
4,13.533,531.926,266.917,539.000,252.000,0,0,57,400,0.000,0.664,0.600,1.585,college
5,16.923,152.036,378.463,158.000,382.000,0,0,57,400,0.000,0.600,0.608,0.701,flower
6,19.355,547.964,378.463,521.000,373.000,0,0,57,400,0.000,0.737,0.868,0.278,him
7,21.851,168.074,266.917,172.000,267.000,0,1,57,400,0.000,0.528,0.601,0.418,bring
8,24.437,501.150,480.972,471.000,452.000,1,0,57,400,13.814,0.440,0.581,0.631,flower
9,26.587,241.872,181.749,245.000,172.000,0,0,57,400,0.000,0.425,0.616,3.316,suitcase
10,31.763,406.347,541.899,420.000,552.000,0,0,57,400,0.000,0.593,0.712,0.678,street
