testMore,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.133,350.000,150.000,354.000,145.000,0,0,57,400,0.000,1.005,1.275,0.397,tree
1,2.852,293.653,541.899,295.000,545.000,0,0,57,400,0.000,0.739,1.166,1.692,napkin
2,2.113,458.128,181.749,455.000,184.000,0,0,57,400,0.000,0.802,0.967,0.545,center
3,4.468,198.850,480.972,209.000,478.000,0,0,57,400,0.000,0.703,1.110,0.624,friend
4,3.729,531.926,266.917,528.000,285.000,0,0,57,400,0.000,0.738,1.183,4.582,pittsburgh
5,2.927,152.036,378.463,121.000,384.000,1,0,57,400,3.526,0.951,1.736,0.424,lamp
6,5.917,547.964,378.463,554.000,381.000,0,0,57,400,0.000,1.162,1.119,0.568,google
7,5.178,168.074,266.917,173.000,282.000,0,0,57,400,0.000,0.794,1.005,0.886,ceiling
8,4.376,501.150,480.972,502.000,480.000,0,0,57,400,0.000,0.900,1.243,0.449,yahoo
9,3.673,241.872,181.749,255.000,191.000,0,0,57,400,0.000,0.827,1.537,2.791,napkin
10,8.112,406.347,541.899,410.000,547.000,0,0,57,400,0.000,0.728,1.638,0.484,door
11,7.373,350.000,150.000,330.000,150.000,0,0,57,400,0.000,0.679
