P2M5,C,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.337,350.000,150.000,353.000,150.000,0,0,13,400,0.000,0.541,0.574,0.617,apple
1,1.930,293.653,541.899,299.000,545.000,1,0,13,400,0.181,0.360,0.851,1.454,garbage
2,1.570,458.128,181.749,459.000,184.000,0,0,13,400,0.000,0.862,0.862,0.159,her
3,3.537,198.850,480.972,200.000,485.000,0,0,13,400,0.000,0.578,0.912,0.604,kettle
4,3.177,531.926,266.917,534.000,265.000,0,0,13,400,0.000,0.396,1.005,1.343,keyboard
5,2.315,152.036,378.463,151.000,377.000,0,0,13,400,0.000,0.451,0.618,0.391,cafe
6,4.756,547.964,378.463,546.000,377.000,0,0,13,400,0.000,0.246,0.805,0.515,woods
7,4.396,168.074,266.917,169.000,267.000,0,0,13,400,0.000,0.430,0.890,0.355,bring
8,3.534,501.150,480.972,510.000,485.000,1,0,13,400,3.724,0.410,0.629,0.551,apple
9,2.956,241.872,181.749,243.000,183.000,0,0,13,400,0.000,0.371,0.706,0.683,sheets
10,5.897,406.347,541.899,402.000,539.000,0,0,13,400,0.000,0.346,0.786,0.535,gates
11,5.537,350.000,150.000,354.000,150.000,0,0,13,400,0.000,0.213
