p4f5,C,None,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.329,350.000,150.000,346.000,154.000,0,0,13,400,0.000,0.002,1.361,0.667,rails
1,4.552,293.653,541.899,293.000,545.000,0,1,13,400,0.000,1.686,1.647,2.755,mouse
2,8.974,458.128,181.749,457.000,174.000,1,1,13,400,1.831,1.017,2.100,5.192,scanner
3,11.015,198.850,480.972,197.000,476.000,0,1,13,400,0.000,1.484,1.843,0.458,him
4,12.896,531.926,266.917,532.000,269.000,0,1,13,400,0.000,0.895,1.961,3.859,towel
5,17.390,152.036,378.463,154.000,376.000,0,1,13,400,0.000,1.847,2.116,0.566,quest
6,21.192,547.964,378.463,549.000,379.000,0,1,13,400,0.000,1.059,1.872,0.569,gates
7,22.889,168.074,266.917,165.000,269.000,0,1,13,400,0.000,0.976,1.850,2.176,plead
8,26.377,501.150,480.972,502.000,481.000,0,1,13,400,0.000,0.875,1.301,2.311,liars
9,29.615,241.872,181.749,235.000,187.000,1,1,13,400,2.648,0.893,1.587,1.635,liars
10,33.072,406.347,541.899,400.000,538.000,1,1,13,400,1.448,0.838,1.614,5.156,snare
11,34.317,350.000,150.000,349.000,146.000,0,1,13,400,0.000,0.897
