P2M2,A,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.209,350.000,150.000,348.000,134.000,0,0,57,400,0.000,0.626,0.997,0.952,university
1,1.123,293.653,541.899,298.000,548.000,0,0,57,400,0.000,0.449,0.709,1.950,computer
2,0.674,458.128,181.749,457.000,201.000,0,0,57,400,0.000,0.332,0.633,0.483,tree
3,1.912,198.850,480.972,203.000,476.000,0,0,57,400,0.000,0.131,0.982,0.531,melon
4,1.463,531.926,266.917,531.000,268.000,0,0,57,400,0.000,0.366,0.610,1.183,carnegie
5,1.131,152.036,378.463,162.000,379.000,0,0,57,400,0.000,0.421,0.874,0.549,female
6,2.548,547.964,378.463,492.000,380.000,1,0,57,400,27.985,0.328,0.931,0.981,female
7,2.098,168.074,266.917,166.000,287.000,0,0,57,400,0.000,0.414,0.883,1.217,backpack
8,1.767,501.150,480.972,501.000,478.000,0,0,57,400,0.000,0.395,0.732,0.834,table
9,1.636,241.872,181.749,233.000,175.000,0,0,57,400,0.000,0.432,0.763,1.232,microphone
10,3.283,406.347,541.899,411.000,561.000,0,0,57,400,0.000,0.356,0.689,1.024,research
11,2.834,350.000,150.000,364.000,148.000,0,0,57,400,0.000,0.446
