P10M2,A,2014-09-15

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.377,350.000,150.000,337.000,148.000,0,0,57,400,0.000,0.612,0.750,0.473,tree
1,1.442,293.653,541.899,320.000,548.000,0,0,57,400,0.000,0.480,0.804,0.597,female
2,0.962,458.128,181.749,446.000,192.000,0,0,57,400,0.000,0.654,0.693,0.637,gates
3,2.728,198.850,480.972,203.000,465.000,0,0,57,400,0.000,0.486,0.884,0.583,google
4,2.248,531.926,266.917,535.000,264.000,0,0,57,400,0.000,0.828,0.751,0.723,college
5,1.595,152.036,378.463,167.000,377.000,0,0,57,400,0.000,0.702,0.731,0.442,tree
6,3.759,547.964,378.463,543.000,387.000,0,0,57,400,0.000,0.473,1.021,2.129,fingers
7,3.279,168.074,266.917,171.000,270.000,0,0,57,400,0.000,1.297,0.898,1.082,keyboard
8,2.625,501.150,480.972,486.000,498.000,0,1,57,400,0.000,0.515,0.748,1.100,computer
9,2.140,241.872,181.749,245.000,202.000,0,0,57,400,0.000,0.615,0.842,1.098,tissue
10,5.284,406.347,541.899,408.000,559.000,0,0,57,400,0.000,0.523,0.848,0.568,towel
11,4.804,350.000,150.000,338.000,150.000,0,0,57,400,0.000,0.679
