P19M8,B,2014-09-16

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.073,350.000,150.000,351.000,150.000,0,0,27,400,0.000,0.404,0.545,0.380,cafe
1,1.020,293.653,541.899,293.000,542.000,0,0,27,400,0.000,0.250,0.480,1.852,street
2,0.770,458.128,181.749,441.000,183.000,1,0,27,400,4.174,0.259,0.683,3.147,backpack
3,2.136,198.850,480.972,195.000,481.000,0,0,27,400,0.000,0.632,1.278,1.274,backpack
4,1.885,531.926,266.917,529.000,268.000,0,0,27,400,0.000,0.703,0.532,0.523,apple
5,1.627,152.036,378.463,159.000,376.000,0,0,27,400,0.000,0.439,0.583,0.497,table
6,3.457,547.964,378.463,548.000,379.000,0,0,27,400,0.000,0.351,0.546,1.319,ceiling
7,3.206,168.074,266.917,169.000,268.000,0,0,27,400,0.000,0.294,0.504,0.837,ceiling
8,2.948,501.150,480.972,498.000,479.000,0,0,27,400,0.000,0.394,0.743,0.821,avenue
9,2.316,241.872,181.749,241.000,183.000,0,0,27,400,0.000,0.515,0.542,0.681,scanner
10,4.865,406.347,541.899,408.000,537.000,0,0,27,400,0.000,0.384,0.599,0.750,sheets
11,4.615,350.000,150.000,349.000,150.000,0,0,27,400,0.000,0.338
