p9t6,C,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.266,350.000,150.000,351.000,149.000,0,0,13,400,0.000,1.626,0.874,0.626,towel
1,3.552,293.653,541.899,295.000,540.000,0,1,13,400,0.000,0.189,0.746,1.651,toothpaste
2,4.536,458.128,181.749,460.000,182.000,0,1,13,400,0.000,0.411,0.624,0.964,fingers
3,5.803,198.850,480.972,199.000,486.000,0,1,13,400,0.000,0.266,0.748,1.668,restaurant
4,6.847,531.926,266.917,534.000,269.000,0,1,13,400,0.000,0.330,0.648,2.625,lamp
5,9.161,152.036,378.463,159.000,382.000,1,1,13,400,1.811,0.854,0.812,1.354,suitcase
6,10.182,547.964,378.463,549.000,376.000,0,1,13,400,0.000,0.288,1.723,1.004,scanner
7,11.470,168.074,266.917,171.000,269.000,0,1,13,400,0.000,0.288,0.671,0.379,male
8,12.391,501.150,480.972,502.000,484.000,0,1,13,400,0.000,0.448,1.143,0.670,bring
9,13.458,241.872,181.749,240.000,187.000,0,1,13,400,0.000,0.329,1.305,1.829,government
10,14.724,406.347,541.899,406.000,538.000,0,1,13,400,0.000,0.269,0.713,1.579,research
11,16.015,350.000,150.000,349.000,154.000,0,1,13,400,0.000,0.226
