P7F3,C,2014-09-06

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,31.118,350.000,150.000,432.000,212.000,1,1,13,400,96.801,6.558,3.358,1.331,lamp
1,35.205,293.653,541.899,298.000,542.000,0,0,13,400,0.000,1.469,1.352,2.955,pittsburgh
2,33.736,458.128,181.749,457.000,182.000,0,0,13,400,0.000,3.343,1.998,2.337,carnegie
3,41.883,198.850,480.972,199.000,479.000,0,0,13,400,0.000,1.063,1.334,1.457,garbage
4,40.414,531.926,266.917,533.000,270.000,0,0,13,400,0.000,1.076,1.516,2.305,pittsburgh
5,37.071,152.036,378.463,149.000,377.000,0,0,13,400,0.000,0.920,1.450,13.476,government
6,44.564,547.964,378.463,550.000,377.000,0,0,13,400,0.000,1.943,1.248,1.214,college
7,43.094,168.074,266.917,167.000,264.000,0,0,13,400,0.000,1.905,1.537,4.181,candle
8,39.752,501.150,480.972,503.000,478.000,0,0,13,400,0.000,3.548,1.838,0.751,paper
9,38.689,241.872,181.749,247.000,181.000,0,0,13,400,0.000,1.181,1.113,5.669,carnegie
10,47.628,406.347,541.899,406.000,546.000,0,0,13,400,0.000,1.250,1.678,3.483,university
11,46.159,350.000,150.000,349.000,154.000,0,1,13,400,0.000,1.513
