P42F2,A,2014-09-03

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.839,350.000,150.000,372.000,160.000,0,0,57,400,0.000,0.252,0.914,0.733,apple
1,1.622,293.653,541.899,301.000,533.000,0,0,57,400,0.000,0.813,1.570,1.266,street
2,2.756,458.128,181.749,467.000,162.000,0,0,57,400,0.000,0.903,0.849,1.845,mouse
3,4.515,198.850,480.972,184.000,477.000,0,0,57,400,0.000,0.776,0.894,0.490,cafe
4,5.192,531.926,266.917,514.000,276.000,0,0,57,400,0.000,0.813,1.604,5.914,restaurant
5,6.009,152.036,378.463,172.000,373.000,0,0,57,400,0.000,1.157,0.889,2.288,towel
6,6.749,547.964,378.463,529.000,369.000,0,0,57,400,0.000,1.046,0.956,0.944,candle
7,7.810,168.074,266.917,176.000,251.000,0,0,57,400,0.000,1.856,1.118,1.102,male
8,8.793,501.150,480.972,487.000,492.000,0,0,57,400,0.000,1.019,1.140,0.813,kettle
9,11.198,241.872,181.749,250.000,174.000,0,0,57,400,0.000,1.006,1.111,1.596,toothpaste
10,12.181,406.347,541.899,414.000,542.000,0,0,57,400,0.000,1.277,1.293,1.325,garbage
11,14.088,350.000,150.000,340.000,150.000,0,0,57,400,0.000,1.095
