sad,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.385,350.000,150.000,361.000,158.000,0,0,57,400,0.000,0.439,0.696,0.166,ba
1,1.278,293.653,541.899,301.000,536.000,0,0,57,400,0.000,0.325,0.379,1.416,ab
2,2.284,458.128,181.749,471.000,185.000,0,0,57,400,0.000,0.495,0.664,0.144,ba
3,3.235,198.850,480.972,215.000,473.000,0,0,57,400,0.000,0.316,0.382,0.115,ab
4,4.204,531.926,266.917,540.000,263.000,0,0,57,400,0.000,0.425,0.620,0.111,ba
5,5.326,152.036,378.463,160.000,373.000,0,0,57,400,0.000,0.384,0.539,0.149,ab
6,6.110,547.964,378.463,548.000,378.000,0,0,57,400,0.000,0.353,0.523,0.170,ba
7,7.264,168.074,266.917,186.000,277.000,0,0,57,400,0.000,0.331,0.385,0.078,ab
8,8.188,501.150,480.972,508.000,474.000,0,0,57,400,0.000,0.370,0.625,0.173,ba
9,9.208,241.872,181.749,250.000,187.000,0,0,57,400,0.000,0.278,0.482,0.112,ab
10,10.207,406.347,541.899,416.000,534.000,0,0,57,400,0.000,0.304,0.690,0.159,ba
11,11.089,350.000,150.000,348.000,164.000,0,0,57,400,0.000,0.350
