P41F6,C,2014-09-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.765,350.000,150.000,355.000,143.000,1,0,13,400,2.602,0.371,0.713,0.605,avenue
1,2.717,293.653,541.899,295.000,547.000,0,0,13,400,0.000,0.961,0.877,1.273,apple
2,3.737,458.128,181.749,459.000,187.000,0,0,13,400,0.000,0.475,0.922,0.396,melon
3,5.194,198.850,480.972,198.000,477.000,0,0,13,400,0.000,1.259,1.262,0.589,fingers
4,7.016,531.926,266.917,532.000,271.000,0,0,13,400,0.000,0.571,0.851,0.499,printer
5,15.168,152.036,378.463,153.000,375.000,0,0,13,400,0.000,1.210,1.736,0.500,flower
6,16.434,547.964,378.463,550.000,377.000,0,0,13,400,0.000,0.584,0.790,0.462,center
7,19.221,168.074,266.917,166.000,263.000,0,0,13,400,0.000,0.547,1.464,0.925,computer
8,20.384,501.150,480.972,500.000,484.000,0,0,13,400,0.000,0.517,0.879,0.485,google
9,22.557,241.872,181.749,247.000,176.000,1,0,13,400,1.704,0.501,0.857,0.159,her
10,23.520,406.347,541.899,405.000,543.000,0,0,13,400,0.000,0.523,0.817,0.299,mouse
11,25.233,350.000,150.000,350.000,147.000,0,0,13,400,0.000,0.573
