ZhenX250Y200JL,C,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.56010603905,350.0,50.0,355,52,0,0,19,600,0
1,3.20906996727,312.400029931,647.634410394,306,647,0,0,19,600,0
2,4.61475396156,424.606966149,59.4250516614,430,61,0,0,19,600,0
3,5.98931598663,239.562634195,628.932945766,234,630,0,0,19,600,0
4,7.89021706581,494.526102231,87.1079959868,511,78,1,0,19,600,9.82405106814
5,9.41380596161,173.664424312,592.705098312,170,587,0,0,19,600,0
6,10.7089688778,555.364131779,131.309411774,552,127,0,0,19,600,0
7,12.9543590546,118.846027167,541.227196925,126,549,1,0,19,600,1.56389108901
8,14.7542700768,603.298377651,189.251961506,612,184,1,0,19,600,1.1637262446
9,16.4741840363,78.5518842602,477.73378747,593,190,1,0,19,600,580.446856162
10,17.9295940399,635.316954889,257.294901688,635,257,0,0,19,600,0
11,19.4343419075,55.3138247814,406.214394376,60,406,0,0,19,600,0
12,21.9929769039,649.408018528,331.162844141,659,326,1,0,19,600,1.89316612268
13,23.7019729614,50.5919814715,331.162844141,44,338,1,0,19,600,0.497416488619
14,24.9848670959,644.686175219,406.214394376,648,404,0,0,19,600,0
15,26.6004269123,64.6830451115,257.294901688,68,249,0,0,19,600,0
16,28.2955489159,621.44811574,477.73378747,617,480,0,0,19,600,0
17,29.7270309925,96.7016223494,189.251961506,103,188,0,0,19,600,0
18,31.4979579449,581.153972833,541.227196925,579,541,0,0,19,600,0
19,33.0367779732,144.635868221,131.309411774,147,132,0,0,19,600,0
20,36.2414410114,526.335575688,592.705098312,519,587,1,0,19,600,0.292944497074
21,38.0047419071,205.473897769,87.1079959868,210,84,0,0,19,600,0
22,39.6896679401,460.437365805,628.932945766,463,632,0,0,19,600,0
23,41.4574759007,275.393033851,59.4250516614,276,59,0,0,19,600,0
24,43.2277870178,387.599970069,647.634410394,393,649,0,0,19,600,0
25,44.8025350571,350.0,50.0,354,49,0,0,19,600,0
