p13m4 ,B,2015-04-01

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.514,350.000,150.000,348.000,157.000,0,0,27,400,0.000,0.652,0.790,0.300,her
1,1.323,293.653,541.899,293.000,540.000,0,0,27,400,0.000,0.427,0.340,1.263,snare
2,2.109,458.128,181.749,462.000,190.000,0,0,27,400,0.000,0.205,0.749,0.515,ruins
3,2.837,198.850,480.972,204.000,488.000,0,0,27,400,0.000,0.569,0.771,0.644,center
4,3.607,531.926,266.917,533.000,268.000,0,0,27,400,0.000,0.246,0.830,0.341,you
5,4.503,152.036,378.463,154.000,380.000,0,0,27,400,0.000,0.509,1.139,0.725,pokes
6,5.457,547.964,378.463,551.000,383.000,0,0,27,400,0.000,0.549,0.789,0.407,made
7,6.228,168.074,266.917,168.000,269.000,0,0,27,400,0.000,0.266,1.158,1.999,male
8,6.831,501.150,480.972,501.000,483.000,0,0,27,400,0.000,0.508,1.118,0.638,jails
9,7.535,241.872,181.749,252.000,183.000,0,0,27,400,0.000,0.408,0.669,0.298,her
10,8.198,406.347,541.899,407.000,553.000,0,0,27,400,0.000,0.265,0.730,0.577,trail
11,8.904,350.000,150.000,353.000,140.000,0,1,27,400,0.000,0.510
