p5t1,A,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.834,350.000,150.000,348.000,149.000,0,0,57,400,0.000,0.000,1.266,0.645,plows
1,2.969,293.653,541.899,281.000,534.000,0,0,57,400,0.000,0.792,1.077,0.673,google
2,4.802,458.128,181.749,453.000,180.000,0,0,57,400,0.000,0.488,0.972,0.919,street
3,6.365,198.850,480.972,201.000,470.000,0,0,57,400,0.000,0.468,0.956,0.365,rich
4,8.784,531.926,266.917,533.000,266.000,0,0,57,400,0.000,0.591,0.951,0.458,rails
5,10.331,152.036,378.463,139.000,385.000,0,0,57,400,0.000,0.408,0.770,0.813,street
6,12.003,547.964,378.463,557.000,378.000,0,0,57,400,0.000,0.549,0.952,0.564,friend
7,13.441,168.074,266.917,162.000,268.000,0,0,57,400,0.000,0.428,0.917,0.567,candle
8,14.798,501.150,480.972,499.000,472.000,0,0,57,400,0.000,0.650,1.017,0.277,him
9,16.636,241.872,181.749,239.000,192.000,0,0,57,400,0.000,0.469,1.058,0.755,printer
10,18.326,406.347,541.899,400.000,525.000,0,0,57,400,0.000,0.407,0.856,0.476,table
11,19.866,350.000,150.000,345.000,150.000,0,0,57,400,0.000,0.529
