P8M5,A,2014-09-15

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.487,350.000,150.000,350.000,150.000,0,0,57,400,0.000,0.000,0.547,0.650,street
1,1.275,293.653,541.899,276.000,558.000,0,0,57,400,0.000,0.219,0.632,0.918,backpack
2,1.056,458.128,181.749,463.000,186.000,0,0,57,400,0.000,0.337,0.663,0.296,male
3,2.013,198.850,480.972,203.000,485.000,0,0,57,400,0.000,0.384,0.603,0.424,door
4,1.794,531.926,266.917,535.000,263.000,0,0,57,400,0.000,0.315,0.541,0.837,ceiling
5,1.457,152.036,378.463,157.000,383.000,0,0,57,400,0.000,0.405,0.536,0.932,restaurant
6,2.934,547.964,378.463,544.000,372.000,0,0,57,400,0.000,0.275,0.665,0.523,center
7,2.716,168.074,266.917,178.000,271.000,0,0,57,400,0.000,0.099,0.594,0.756,napkin
8,2.379,501.150,480.972,492.000,486.000,0,0,57,400,0.000,0.321,0.638,0.865,keyboard
9,1.994,241.872,181.749,228.000,165.000,0,0,57,400,0.000,0.240,0.611,0.633,avenue
10,3.635,406.347,541.899,412.000,536.000,0,0,57,400,0.000,0.291,0.647,1.141,university
11,3.416,350.000,150.000,355.000,159.000,0,0,57,400,0.000,0.195
