p9t4,A,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.123,350.000,150.000,353.000,156.000,0,0,57,400,0.000,0.002,0.710,0.568,melon
1,2.169,293.653,541.899,289.000,535.000,0,1,57,400,0.000,0.289,0.647,1.357,carnegie
2,2.764,458.128,181.749,457.000,179.000,0,1,57,400,0.000,0.308,0.795,0.674,female
3,3.502,198.850,480.972,191.000,484.000,0,1,57,400,0.000,0.290,0.748,1.941,university
4,4.338,531.926,266.917,526.000,274.000,0,1,57,400,0.000,0.188,0.709,1.796,restaurant
5,5.091,152.036,378.463,150.000,382.000,0,1,57,400,0.000,0.290,0.669,2.263,napkin
6,5.826,547.964,378.463,543.000,376.000,0,1,57,400,0.000,0.231,1.306,0.683,tree
7,6.519,168.074,266.917,163.000,264.000,0,1,57,400,0.000,0.290,0.629,0.249,her
8,7.174,501.150,480.972,500.000,484.000,0,1,57,400,0.000,0.269,1.191,2.349,speakers
9,7.890,241.872,181.749,240.000,182.000,0,1,57,400,0.000,0.308,0.816,0.463,cafe
10,8.564,406.347,541.899,410.000,545.000,0,1,57,400,0.000,0.271,0.607,0.776,center
11,9.345,350.000,150.000,344.000,151.000,0,1,57,400,0.000,0.407
