p2t1,A,None,2015-03-20

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.001,350.000,150.000,346.000,159.000,0,0,57,400,0.000,0.003,0.868,0.581,door
1,1.860,293.653,541.899,295.000,548.000,0,1,57,400,0.000,0.289,1.305,1.292,carnegie
2,2.825,458.128,181.749,457.000,200.000,0,1,57,400,0.000,0.246,1.500,0.590,towel
3,3.643,198.850,480.972,197.000,481.000,0,1,57,400,0.000,0.166,0.893,8.561,restaurant
4,4.480,531.926,266.917,534.000,259.000,0,1,57,400,0.000,0.309,1.478,1.039,yahoo
5,5.363,152.036,378.463,152.000,366.000,0,1,57,400,0.000,0.549,0.974,1.993,napkin
6,6.203,547.964,378.463,553.000,382.000,0,1,57,400,0.000,0.326,0.956,0.730,friend
7,7.059,168.074,266.917,148.000,279.000,0,1,57,400,0.000,0.229,1.649,0.393,him
8,7.796,501.150,480.972,509.000,474.000,0,1,57,400,0.000,0.329,0.885,1.585,toothpaste
9,8.697,241.872,181.749,257.000,179.000,0,1,57,400,0.000,0.329,0.887,3.362,male
10,9.576,406.347,541.899,413.000,538.000,0,1,57,400,0.000,0.431,1.706,0.549,flower
11,10.271,350.000,150.000,366.000,146.000,0,1,57,400,0.000,0.329
