P18T3,C,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.474,350.000,150.000,352.000,150.000,0,0,13,400,0.000,0.595,0.655,0.445,tree
1,3.506,293.653,541.899,294.000,544.000,0,0,13,400,0.000,0.411,0.780,1.266,microphone
2,3.095,458.128,181.749,459.000,181.000,0,0,13,400,0.000,0.267,0.616,0.708,printer
3,5.850,198.850,480.972,199.000,479.000,0,0,13,400,0.000,0.295,0.714,1.932,pittsburgh
4,5.438,531.926,266.917,534.000,270.000,0,0,13,400,0.000,0.408,0.549,1.751,toothpaste
5,5.171,152.036,378.463,151.000,378.000,0,0,13,400,0.000,0.250,0.584,0.427,melon
6,7.872,547.964,378.463,549.000,376.000,0,0,13,400,0.000,0.383,0.568,0.428,chair
7,7.460,168.074,266.917,169.000,270.000,0,0,13,400,0.000,0.251,0.518,0.519,yahoo
8,7.193,501.150,480.972,504.000,477.000,0,0,13,400,0.000,0.374,0.549,1.070,university
9,6.899,241.872,181.749,241.000,183.000,0,0,13,400,0.000,0.351,0.588,0.424,chair
10,9.748,406.347,541.899,406.000,544.000,0,0,13,400,0.000,0.256,0.450,0.915,suitcase
11,9.336,350.000,150.000,349.000,151.000,0,0,13,400,0.000,0.137
