P42F6,A,2014-09-03

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.142,350.000,150.000,377.000,157.000,0,0,57,400,0.000,3.938,1.024,1.722,restaurant
1,1.979,293.653,541.899,288.000,530.000,0,0,57,400,0.000,0.877,0.794,0.730,fingers
2,2.901,458.128,181.749,460.000,173.000,0,0,57,400,0.000,0.860,0.816,1.330,pittsburgh
3,3.687,198.850,480.972,181.000,475.000,0,0,57,400,0.000,0.869,0.865,1.004,sheets
4,4.603,531.926,266.917,546.000,272.000,0,0,57,400,0.000,1.574,0.969,0.981,ceiling
5,6.399,152.036,378.463,149.000,381.000,0,0,57,400,0.000,0.818,0.854,1.983,cafe
6,7.272,547.964,378.463,559.000,367.000,0,0,57,400,0.000,0.768,1.670,0.784,fingers
7,8.090,168.074,266.917,183.000,276.000,0,0,57,400,0.000,0.767,1.175,7.944,research
8,8.809,501.150,480.972,509.000,492.000,0,0,57,400,0.000,0.906,0.873,0.247,her
9,10.535,241.872,181.749,242.000,164.000,0,0,57,400,0.000,0.989,1.027,1.442,microphone
10,11.370,406.347,541.899,404.000,539.000,0,0,57,400,0.000,0.827,0.898,0.250,him
11,12.862,350.000,150.000,364.000,171.000,0,0,57,400,0.000,1.024
