mouseABC,A,2014-08-06

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.693169116974,350.0,150.0,367,164,0,0,133,400,0
1,1.26885008812,324.933353287,548.422940263,326,547,0,0,133,400,0
2,1.77282905579,399.737977433,156.283367774,373,127,0,0,133,400,0
3,2.40479707718,276.375089463,535.955297178,296,499,0,0,133,400,0
4,2.8767850399,446.35073482,174.738663991,441,150,0,0,133,400,0
5,3.42091608047,232.442949542,511.803398875,252,506,0,0,133,400,0
6,3.91684508324,486.909421186,204.206274516,468,205,0,0,133,400,0
7,4.46858310699,195.897351445,477.48479795,228,456,0,0,133,400,0
8,4.98860502243,518.8655851,242.834641004,492,249,0,0,133,400,0
9,5.49272704124,169.034589507,435.155858313,161,438,0,0,133,400,0
10,5.98875904083,540.211303259,288.196601125,514,292,0,0,133,400,0
11,6.54113507271,153.542549854,387.476262917,197,372,0,0,133,400,0
12,7.07677102089,549.605345686,337.441896094,519,320,0,0,133,400,0
13,7.5807659626,150.394654314,337.441896094,140,329,0,0,133,400,0
14,8.10884404182,546.457450146,387.476262917,502,379,0,0,133,400,0
15,8.60516405106,159.788696741,288.196601125,209,284,0,0,133,400,0
16,9.10881304741,530.965410493,435.155858313,522,452,0,0,133,400,0
17,9.61279702187,181.1344149,242.834641004,225,273,0,0,133,400,0
18,10.1804549694,504.102648555,477.48479795,507,450,0,0,133,400,0
19,10.6527841091,213.090578814,204.206274516,220,234,0,0,133,400,0
20,11.2362840176,467.557050458,511.803398875,475,488,0,0,133,400,0
21,11.7807090282,253.64926518,174.738663991,267,206,0,0,133,400,0
22,12.3647639751,423.624910537,535.955297178,442,514,0,0,133,400,0
23,12.8447611332,300.262022567,156.283367774,295,134,0,0,133,400,0
24,13.444425106,375.066646713,548.422940263,385,501,0,0,133,400,0
25,13.9647550583,350.0,150.0,357,166,0,0,133,400,0
