mouseABC,B,2014-08-06

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.737126111984,350.0,150.0,353,166,0,0,58,400,0
1,1.4329829216,324.933353287,548.422940263,336,559,0,0,58,400,0
2,2.00910305977,399.737977433,156.283367774,387,159,0,0,58,400,0
3,2.6576230526,276.375089463,535.955297178,277,542,0,0,58,400,0
4,3.21630692482,446.35073482,174.738663991,439,186,0,0,58,400,0
5,3.84109401703,232.442949542,511.803398875,241,506,0,0,58,400,0
6,4.46505904198,486.909421186,204.206274516,500,214,0,0,58,400,0
7,5.15301012993,195.897351445,477.48479795,189,468,0,0,58,400,0
8,5.8729929924,518.8655851,242.834641004,529,253,0,0,58,400,0
9,6.72905111313,169.034589507,435.155858313,191,440,0,0,58,400,0
10,7.44898295403,540.211303259,288.196601125,522,299,0,0,58,400,0
11,8.10506391525,153.542549854,387.476262917,168,384,0,0,58,400,0
12,8.64839911461,549.605345686,337.441896094,570,343,0,0,58,400,0
13,9.49712014198,150.394654314,337.441896094,161,336,0,0,58,400,0
14,10.1934380531,546.457450146,387.476262917,528,386,0,0,58,400,0
15,11.080876112,159.788696741,288.196601125,187,292,0,0,58,400,0
16,11.8010759354,530.965410493,435.155858313,511,432,0,0,58,400,0
17,12.3930361271,181.1344149,242.834641004,168,257,0,0,58,400,0
18,13.0802631378,504.102648555,477.48479795,509,473,0,0,58,400,0
19,13.7130141258,213.090578814,204.206274516,220,212,0,0,58,400,0
20,14.3610389233,467.557050458,511.803398875,467,506,0,0,58,400,0
21,15.0009589195,253.64926518,174.738663991,270,185,0,0,58,400,0
22,15.6730060577,423.624910537,535.955297178,420,523,0,0,58,400,0
23,16.1845331192,300.262022567,156.283367774,291,158,0,0,58,400,0
24,16.8564910889,375.066646713,548.422940263,368,532,0,0,58,400,0
25,18.0170941353,350.0,150.0,348,179,1,0,58,400,0.0688837074973
