P4T5,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.912,350.000,150.000,352.000,149.000,0,0,13,400,0.000,1.522,0.922,0.216,him
1,2.104,293.653,541.899,292.000,544.000,0,0,13,400,0.000,0.554,0.639,0.218,him
2,3.031,458.128,181.749,458.000,179.000,0,0,13,400,0.000,0.388,0.624,0.337,mouse
3,3.957,198.850,480.972,203.000,481.000,0,0,13,400,0.000,0.340,0.643,0.401,flower
4,5.149,531.926,266.917,532.000,268.000,0,0,13,400,0.000,0.292,0.749,0.614,tissue
5,6.141,152.036,378.463,152.000,379.000,0,0,13,400,0.000,0.349,0.954,1.182,napkin
6,7.262,547.964,378.463,549.000,381.000,0,0,13,400,0.000,0.510,0.709,0.311,lamp
7,8.176,168.074,266.917,166.000,272.000,0,0,13,400,0.000,0.392,0.652,1.235,sheets
8,9.337,501.150,480.972,504.000,481.000,0,0,13,400,0.000,0.387,0.637,0.484,friend
9,10.460,241.872,181.749,236.000,182.000,0,0,13,400,0.000,0.369,0.661,0.325,cafe
10,12.155,406.347,541.899,412.000,539.000,1,0,13,400,0.353,0.381,0.845,0.243,her
11,13.145,350.000,150.000,348.000,151.000,0,0,13,400,0.000,0.325
