p5a5,C,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.270,350.000,150.000,350.000,149.000,0,1,13,400,0.000,1.740,0.647,1.431,him
1,2.536,293.653,541.899,296.000,545.000,0,1,13,400,0.000,0.148,0.652,0.683,research
2,3.743,458.128,181.749,459.000,182.000,0,1,13,400,0.000,0.143,0.498,0.492,friend
3,4.705,198.850,480.972,200.000,484.000,0,1,13,400,0.000,1.037,0.732,0.512,tissue
4,8.899,531.926,266.917,538.000,266.000,1,1,13,400,0.142,0.372,0.672,0.461,cafe
5,10.203,152.036,378.463,156.000,379.000,0,1,13,400,0.000,0.208,0.519,0.597,tissue
6,11.438,547.964,378.463,553.000,376.000,0,1,13,400,0.000,0.123,0.663,0.737,university
7,12.810,168.074,266.917,170.000,266.000,0,1,13,400,0.000,0.063,0.503,0.687,suitcase
8,13.935,501.150,480.972,501.000,484.000,0,1,13,400,0.000,0.125,0.604,0.424,yahoo
9,14.937,241.872,181.749,245.000,182.000,0,1,13,400,0.000,0.126,0.487,0.398,tree
10,16.248,406.347,541.899,407.000,543.000,0,1,13,400,0.000,0.125,0.501,1.247,google
11,17.354,350.000,150.000,352.000,151.000,0,1,13,400,0.000,0.090
