p5a5,B,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.537,350.000,150.000,356.000,143.000,0,1,27,400,0.000,0.003,0.920,2.791,woods
1,2.519,293.653,541.899,296.000,538.000,0,1,27,400,0.000,0.190,0.462,0.867,toothpaste
2,3.544,458.128,181.749,444.000,179.000,1,1,27,400,1.393,0.171,0.301,0.782,avenue
3,4.568,198.850,480.972,200.000,474.000,0,1,27,400,0.000,0.125,0.685,0.541,speakers
4,5.554,531.926,266.917,533.000,264.000,0,1,27,400,0.000,0.226,0.128,2.215,pittsburgh
5,6.371,152.036,378.463,143.000,382.000,0,1,27,400,0.000,0.085,0.634,0.233,male
6,7.091,547.964,378.463,555.000,371.000,0,1,27,400,0.000,0.127,0.686,0.744,suitcase
7,8.009,168.074,266.917,168.000,264.000,0,1,27,400,0.000,0.188,0.485,0.409,google
8,8.849,501.150,480.972,508.000,471.000,0,1,27,400,0.000,0.123,0.651,0.401,bring
9,9.890,241.872,181.749,243.000,182.000,0,1,27,400,0.000,0.108,0.542,0.319,paper
10,10.732,406.347,541.899,410.000,548.000,0,1,27,400,0.000,0.126,0.434,0.553,tissue
11,11.804,350.000,150.000,328.000,202.000,1,1,27,400,43.462,0.147
