JulianX300Y300jl,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,3.32154107094,350.0,150.0,342,158,0,0,133,400,0
1,4.60512900352,324.933353287,548.422940263,295,522,0,0,133,400,0
2,5.39232110977,399.737977433,156.283367774,396,202,0,0,133,400,0
3,6.25715112686,276.375089463,535.955297178,252,499,0,0,133,400,0
4,6.87719511986,446.35073482,174.738663991,482,188,0,0,133,400,0
5,7.73229694366,232.442949542,511.803398875,215,470,0,0,133,400,0
6,8.57589507103,486.909421186,204.206274516,519,206,0,0,133,400,0
7,9.53340911865,195.897351445,477.48479795,156,452,0,0,133,400,0
8,10.1999340057,518.8655851,242.834641004,519,258,0,0,133,400,0
9,10.9076619148,169.034589507,435.155858313,146,420,0,0,133,400,0
10,11.5414409637,540.211303259,288.196601125,526,312,0,0,133,400,0
11,12.1808381081,153.542549854,387.476262917,164,379,0,0,133,400,0
12,12.7987790108,549.605345686,337.441896094,521,326,0,0,133,400,0
13,13.4652559757,150.394654314,337.441896094,135,346,0,0,133,400,0
14,14.0787029266,546.457450146,387.476262917,530,349,0,0,133,400,0
15,14.6989130974,159.788696741,288.196601125,164,308,0,0,133,400,0
16,15.3348090649,530.965410493,435.155858313,530,390,0,0,133,400,0
17,15.9732310772,181.1344149,242.834641004,182,285,0,0,133,400,0
18,16.5976390839,504.102648555,477.48479795,507,429,0,0,133,400,0
19,17.4074630737,213.090578814,204.206274516,202,225,0,0,133,400,0
20,18.4381229877,467.557050458,511.803398875,448,472,0,0,133,400,0
21,19.133795023,253.64926518,174.738663991,220,202,0,0,133,400,0
22,19.9335889816,423.624910537,535.955297178,398,510,0,0,133,400,0
23,20.5885179043,300.262022567,156.283367774,287,195,0,1,133,400,0
24,21.3959081173,375.066646713,548.422940263,372,520,0,0,133,400,0
25,22.1151309013,350.0,150.0,329,144,0,0,133,400,0
