PcaFRc,B,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,8.428,350.000,150.000,357.000,155.000,0,0,27,400,0.000,6.897,1.070,2.051,warmthless
1,15.352,293.653,541.899,295.000,546.000,0,0,27,400,0.000,2.243,0.967,1.271,lapstreak
2,20.540,458.128,181.749,458.000,191.000,0,0,27,400,0.000,1.763,1.066,7.648,unselfconsciousness
3,32.570,198.850,480.972,549.000,71.000,1,0,27,400,526.149,0.552,1.554,2.585,illegitimatizing
4,39.293,531.926,266.917,218.000,618.000,1,0,27,400,457.966,0.191,0.786,2.879,approvability
5,45.349,152.036,378.463,153.000,379.000,0,0,27,400,0.000,0.573,0.923,1.018,marlene
6,49.484,547.964,378.463,544.000,376.000,0,0,27,400,0.000,0.004,0.856,0.862,marlene
7,54.406,168.074,266.917,519.000,402.000,1,0,27,400,363.028,0.027,0.790,5.876,involutional
8,65.056,501.150,480.972,487.000,185.000,1,0,27,400,283.310,0.906,0.965,1.399,shinnston
9,69.295,241.872,181.749,424.000,410.000,1,0,27,400,279.009,0.154,0.694,2.765,sicilies
10,74.809,406.347,541.899,408.000,538.000,0,0,27,400,0.000,0.515,0.985,0.483,korah
11,77.783,350.000,150.000,333.000,426.000,1,0,27,400,263.523,0.002
