Divya742,C,2014-08-30

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,1.2574942112,350.0,150.0,346,148,0,0,13,400,0,0.369645833969
1,2.24989008904,324.933353287,548.422940263,327,543,0,0,13,400,0,0.262454032898
2,3.59655809402,399.737977433,156.283367774,400,158,0,0,13,400,0,0.158359050751
3,6.00149917603,276.375089463,535.955297178,278,543,1,0,13,400,1.22967302914,0.16507101059
4,6.96416211128,446.35073482,174.738663991,448,175,0,0,13,400,0,0.133012056351
5,7.98581194878,232.442949542,511.803398875,235,509,0,0,13,400,0,0.182609081268
6,9.75676703453,486.909421186,204.206274516,488,213,1,0,13,400,2.86109305013,0.145622014999
7,10.9969577789,195.897351445,477.48479795,196,479,0,0,13,400,0,0.150931119919
8,12.243252039,518.8655851,242.834641004,522,241,0,0,13,400,0,0.126921892166
9,13.5256669521,169.034589507,435.155858313,172,431,0,0,13,400,0,0.146718025208
10,14.3786380291,540.211303259,288.196601125,545,288,0,0,13,400,0,0.143913984299
11,15.4369137287,153.542549854,387.476262917,155,386,0,0,13,400,0,0.118167161942
12,17.7965939045,549.605345686,337.441896094,551,344,1,0,13,400,0.704758571091,0.180990934372
13,18.7756147385,150.394654314,337.441896094,153,341,0,0,13,400,0,0.147608995438
14,19.9610309601,546.457450146,387.476262917,549,387,0,0,13,400,0,0.163326978683
15,21.2287948132,159.788696741,288.196601125,160,286,0,0,13,400,0,0.146624088287
16,23.8883266449,530.965410493,435.155858313,537,436,1,0,13,400,0.0933443775353,0.184812068939
17,25.3946466446,181.1344149,242.834641004,182,244,0,0,13,400,0,0.131046056747
18,27.0508697033,504.102648555,477.48479795,509,479,0,0,13,400,0,0.260934829712
19,28.1212346554,213.090578814,204.206274516,216,207,0,0,13,400,0,0.179638147354
20,29.5666418076,467.557050458,511.803398875,472,512,0,0,13,400,0,0.231858968735
21,30.8477706909,253.64926518,174.738663991,250,171,0,0,13,400,0,0.180885076523
22,32.3567357063,423.624910537,535.955297178,427,535,0,0,13,400,0,0.358891010284
23,33.4960377216,300.262022567,156.283367774,298,153,0,0,13,400,0,0.175412893295
24,34.8792598248,375.066646713,548.422940263,378,547,0,0,13,400,0,0.163266897202
25,35.9353678226,350.0,150.0,351,152,0,0,13,400,0,0.17961192131
