P28T1,B,2014-09-08

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.618,350.000,150.000,348.000,161.000,0,0,27,400,0.000,0.000,1.190,1.268,melon
1,3.889,293.653,541.899,294.000,545.000,0,0,27,400,0.000,0.688,1.174,1.698,paper
2,3.201,458.128,181.749,457.000,186.000,0,0,27,400,0.000,0.755,1.089,0.691,tree
3,7.737,198.850,480.972,197.000,476.000,0,0,27,400,0.000,0.662,1.348,1.685,bring
4,7.049,531.926,266.917,533.000,271.000,0,0,27,400,0.000,0.747,1.029,1.397,chair
5,6.294,152.036,378.463,154.000,377.000,0,0,27,400,0.000,0.736,1.202,1.412,paper
6,10.282,547.964,378.463,544.000,374.000,0,0,27,400,0.000,0.687,1.107,1.779,candle
7,9.595,168.074,266.917,172.000,262.000,0,0,27,400,0.000,0.604,1.330,1.149,woods
8,8.840,501.150,480.972,499.000,480.000,0,0,27,400,0.000,0.805,1.121,1.395,chair
9,8.178,241.872,181.749,245.000,185.000,0,0,27,400,0.000,0.702,1.375,1.461,tissue
10,12.315,406.347,541.899,406.000,547.000,0,0,27,400,0.000,0.704,1.092,3.166,pittsburgh
11,11.627,350.000,150.000,346.000,143.000,0,0,27,400,0.000,0.664
