P5M5,B,2014-09-16

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.321,350.000,150.000,357.000,155.000,0,0,27,400,0.000,0.214,0.879,0.365,lamp
1,1.590,293.653,541.899,298.000,541.000,0,0,27,400,0.000,0.508,0.736,0.598,mouse
2,1.082,458.128,181.749,463.000,177.000,0,0,27,400,0.000,0.265,0.617,1.082,computer
3,2.512,198.850,480.972,201.000,486.000,0,0,27,400,0.000,0.645,0.722,2.871,paper
4,2.004,531.926,266.917,531.000,273.000,0,0,27,400,0.000,0.309,0.693,0.577,google
5,1.739,152.036,378.463,147.000,384.000,0,0,27,400,0.000,0.409,0.742,0.677,sheets
6,4.173,547.964,378.463,553.000,381.000,0,0,27,400,0.000,0.396,0.752,0.291,him
7,3.665,168.074,266.917,171.000,263.000,0,0,27,400,0.000,0.500,0.632,1.343,candle
8,3.400,501.150,480.972,499.000,477.000,0,0,27,400,0.000,0.345,0.720,1.044,suitcase
9,2.756,241.872,181.749,249.000,179.000,0,0,27,400,0.000,0.203,0.660,0.526,chair
10,5.123,406.347,541.899,402.000,545.000,0,0,27,400,0.000,0.430,0.661,1.048,research
11,4.616,350.000,150.000,351.000,149.000,0,0,27,400,0.000,0.554
