P29T2,C,2014-09-15

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.857,350.000,150.000,351.000,152.000,0,0,13,400,0.000,0.000,0.805,0.813,tissue
1,3.647,293.653,541.899,297.000,542.000,0,0,13,400,0.000,0.440,0.791,0.669,gates
2,3.207,458.128,181.749,459.000,187.000,0,0,13,400,0.000,0.390,0.910,1.118,napkin
3,5.890,198.850,480.972,202.000,482.000,0,0,13,400,0.000,0.432,0.838,1.149,napkin
4,5.450,531.926,266.917,533.000,268.000,0,0,13,400,0.000,0.480,0.898,1.817,pittsburgh
5,5.060,152.036,378.463,154.000,380.000,0,0,13,400,0.000,0.491,0.860,0.960,yahoo
6,8.546,547.964,378.463,548.000,380.000,0,0,13,400,0.000,0.553,0.875,0.273,her
7,8.106,168.074,266.917,172.000,267.000,0,0,13,400,0.000,0.323,0.925,0.631,towel
8,7.716,501.150,480.972,504.000,485.000,0,0,13,400,0.000,0.587,0.938,0.918,fingers
9,7.283,241.872,181.749,244.000,188.000,1,0,13,400,0.603,0.303,0.833,1.399,restaurant
10,10.949,406.347,541.899,410.000,545.000,0,0,13,400,0.000,0.432,0.883,0.920,college
11,10.509,350.000,150.000,351.000,156.000,1,0,13,400,0.083,0.377
