P18T4,C,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.107,350.000,150.000,352.000,145.000,0,0,13,400,0.000,0.392,0.586,0.660,tissue
1,3.133,293.653,541.899,293.000,545.000,0,0,13,400,0.000,0.338,0.620,0.595,fingers
2,2.795,458.128,181.749,459.000,184.000,0,0,13,400,0.000,0.141,0.501,0.417,tree
3,5.181,198.850,480.972,203.000,480.000,0,0,13,400,0.000,0.253,0.552,1.341,backpack
4,4.844,531.926,266.917,533.000,265.000,0,0,13,400,0.000,0.373,0.587,0.444,paper
5,4.703,152.036,378.463,158.000,376.000,1,0,13,400,0.453,0.208,0.667,1.114,carnegie
6,7.152,547.964,378.463,551.000,378.000,0,0,13,400,0.000,0.437,0.811,0.694,scanner
7,6.814,168.074,266.917,170.000,269.000,0,0,13,400,0.000,0.261,0.669,0.706,college
8,6.673,501.150,480.972,501.000,478.000,0,0,13,400,0.000,0.214,0.738,1.320,candle
9,6.421,241.872,181.749,244.000,183.000,0,0,13,400,0.000,0.351,0.633,0.734,college
10,9.338,406.347,541.899,408.000,540.000,0,0,13,400,0.000,0.196,0.540,0.883,carnegie
11,9.001,350.000,150.000,351.000,150.000,0,0,13,400,0.000,0.394
