ZhenMouseT1,C,2014-08-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.641327142715,350.0,50.0,354,51,0,0,19,600,0,0.148913860321
1,1.49292707443,312.400029931,647.634410394,314,652,0,0,19,600,0,0.116826057434
2,2.20632123947,424.606966149,59.4250516614,427,59,0,0,19,600,0,0.0620059967041
3,3.186024189,239.562634195,628.932945766,243,630,0,0,19,600,0,0.100835084915
4,4.12455916405,494.526102231,87.1079959868,502,92,0,0,19,600,0,0.0762100219727
5,5.31850790977,173.664424312,592.705098312,183,598,1,0,19,600,1.73261185835,0.129466056824
6,6.18447208405,555.364131779,131.309411774,557,129,0,0,19,600,0,0.293972015381
7,7.10591721535,118.846027167,541.227196925,126,540,0,0,19,600,0,0.11005282402
8,9.22288298607,603.298377651,189.251961506,612,194,1,0,19,600,0.912724199187,0.124878168106
9,10.0587871075,78.5518842602,477.73378747,83,475,0,0,19,600,0,0.172719955444
10,11.1502189636,635.316954889,257.294901688,643,260,0,0,19,600,0,0.130239009857
11,12.1500000954,55.3138247814,406.214394376,60,406,0,0,19,600,0,0.304996013641
12,13.0684840679,649.408018528,331.162844141,649,332,0,0,19,600,0,0.165775060654
13,14.501075983,50.5919814715,331.162844141,54,332,0,0,19,600,0,0.152597904205
14,15.5968210697,644.686175219,406.214394376,645,406,0,0,19,600,0,0.166280031204
15,16.5527570248,64.6830451115,257.294901688,71,260,0,0,19,600,0,0.148524999619
16,17.3699300289,621.44811574,477.73378747,623,482,0,0,19,600,0,0.155926942825
17,18.2393569946,96.7016223494,189.251961506,101,191,0,0,19,600,0,0.116821050644
18,18.9610621929,581.153972833,541.227196925,583,537,0,0,19,600,0,0.134431838989
19,19.9228863716,144.635868221,131.309411774,145,125,0,0,19,600,0,0.117829799652
20,20.8446335793,526.335575688,592.705098312,527,595,0,0,19,600,0,0.110626935959
21,21.7918756008,205.473897769,87.1079959868,209,89,0,0,19,600,0,0.108448982239
22,22.5853765011,460.437365805,628.932945766,462,627,0,0,19,600,0,0.142654895782
23,23.5148386955,275.393033851,59.4250516614,282,57,0,0,19,600,0,0.116677999496
24,24.35846138,387.599970069,647.634410394,385,646,0,0,19,600,0,0.164348125458
25,25.5845034122,350.0,50.0,356,44,0,0,19,600,0,0.116003990173
