PcaMRb,B,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.695,350.000,150.000,363.000,138.000,1,0,27,400,4.692,0.374,1.431,43.117,unselfconsciousness
1,52.422,293.653,541.899,503.000,69.000,1,0,27,400,504.164,1.309,1.670,2.603,approvability
2,60.361,458.128,181.749,321.000,486.000,1,0,27,400,320.725,1.326,1.069,1.215,understage
3,66.384,198.850,480.972,311.000,256.000,1,0,27,400,238.376,0.917,0.935,6.238,dacryon
4,75.762,531.926,266.917,393.000,372.000,1,0,27,400,161.192,0.101,0.902,1.300,mihail
5,81.963,152.036,378.463,506.000,302.000,1,0,27,400,349.129,0.932,0.893,2.536,nonutterance
6,87.090,547.964,378.463,545.000,375.000,0,0,27,400,0.000,0.501,0.984,0.751,keifer
7,95.272,168.074,266.917,167.000,265.000,0,0,27,400,0.000,5.013,0.965,3.290,republicanising
8,106.583,501.150,480.972,359.000,148.000,1,0,27,400,349.046,2.312,1.266,0.834,candle
9,110.648,241.872,181.749,232.000,187.000,0,0,27,400,0.000,0.918,1.134,1.121,doorstep
10,116.310,406.347,541.899,392.000,531.000,1,0,27,400,5.017,0.602,0.776,1.851,approvability
11,121.240,350.000,150.000,349.000,152.000,0,0,27,400,0.000,0.664
