P18T3,B,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.876,350.000,150.000,349.000,151.000,0,0,27,400,0.000,0.000,0.669,0.304,male
1,2.196,293.653,541.899,293.000,537.000,0,0,27,400,0.000,0.245,0.619,1.000,university
2,1.951,458.128,181.749,459.000,184.000,0,0,27,400,0.000,0.365,0.551,0.772,cafe
3,4.028,198.850,480.972,198.000,478.000,0,0,27,400,0.000,0.372,0.772,0.486,woods
4,3.783,531.926,266.917,534.000,265.000,0,0,27,400,0.000,0.319,0.620,0.900,suitcase
5,3.419,152.036,378.463,149.000,379.000,0,0,27,400,0.000,0.262,0.604,0.310,male
6,5.771,547.964,378.463,558.000,377.000,0,0,27,400,0.000,0.269,0.519,0.643,friend
7,5.526,168.074,266.917,173.000,269.000,0,0,27,400,0.000,0.292,0.635,1.054,suitcase
8,5.161,501.150,480.972,503.000,473.000,0,0,27,400,0.000,0.362,0.684,1.458,male
9,4.789,241.872,181.749,243.000,181.000,0,0,27,400,0.000,0.331,0.570,0.677,sheets
10,7.380,406.347,541.899,407.000,535.000,0,0,27,400,0.000,0.216,0.584,1.261,fingers
11,7.135,350.000,150.000,352.000,148.000,0,0,27,400,0.000,0.285
