P32M8,A,2014-09-16

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.657,350.000,150.000,356.000,147.000,0,0,57,400,0.000,0.538,0.779,1.406,computer
1,2.127,293.653,541.899,311.000,538.000,0,0,57,400,0.000,0.526,1.517,4.570,government
2,1.601,458.128,181.749,461.000,195.000,0,0,57,400,0.000,0.393,0.867,0.386,you
3,3.257,198.850,480.972,212.000,471.000,0,0,57,400,0.000,0.698,0.838,2.671,fingers
4,2.731,531.926,266.917,546.000,272.000,0,0,57,400,0.000,0.593,0.827,0.854,paper
5,2.338,152.036,378.463,158.000,364.000,0,0,57,400,0.000,0.719,0.989,1.293,ceiling
6,4.596,547.964,378.463,549.000,372.000,0,0,57,400,0.000,0.701,0.774,2.273,suitcase
7,4.070,168.074,266.917,158.000,264.000,0,0,57,400,0.000,0.633,0.713,2.173,street
8,3.677,501.150,480.972,484.000,471.000,0,0,57,400,0.000,0.569,0.640,0.568,apple
9,2.979,241.872,181.749,230.000,181.000,0,0,57,400,0.000,0.655,0.801,1.006,lamp
10,5.790,406.347,541.899,405.000,533.000,0,0,57,400,0.000,0.591,0.774,0.375,male
11,5.264,350.000,150.000,359.000,146.000,0,0,57,400,0.000,0.627
