11p14,B,2014-08-30

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.661699771881,350.0,150.0,350,153,0,0,27,400,0,0.102301120758
1,1.42933773994,324.933353287,548.422940263,327,548,0,0,27,400,0,0.0938560962677
2,2.15506982803,399.737977433,156.283367774,398,162,0,0,27,400,0,0.0794370174408
3,2.85598468781,276.375089463,535.955297178,280,527,0,0,27,400,0,0.103485107422
4,3.51917552948,446.35073482,174.738663991,451,180,0,0,27,400,0,0.0947291851044
5,4.26804566383,232.442949542,511.803398875,236,512,0,0,27,400,0,0.126980781555
6,4.98708677292,486.909421186,204.206274516,488,208,0,0,27,400,0,0.0730698108673
7,5.7541308403,195.897351445,477.48479795,200,479,0,0,27,400,0,0.109004974365
8,6.56012201309,518.8655851,242.834641004,526,241,0,0,27,400,0,0.063943862915
9,7.31102204323,169.034589507,435.155858313,172,431,0,0,27,400,0,0.126960039139
10,8.05228567123,540.211303259,288.196601125,531,292,0,0,27,400,0,0.0949292182922
11,8.721326828,153.542549854,387.476262917,158,385,0,0,27,400,0,0.145035028458
12,9.48691082001,549.605345686,337.441896094,541,341,0,0,27,400,0,0.0966138839722
13,10.3809678555,150.394654314,337.441896094,150,338,0,0,27,400,0,0.110769987106
14,11.1074450016,546.457450146,387.476262917,540,394,0,0,27,400,0,0.111705780029
15,11.8991980553,159.788696741,288.196601125,163,294,0,0,27,400,0,0.119295120239
16,12.7541108131,530.965410493,435.155858313,532,439,0,0,27,400,0,0.126553058624
17,13.4492998123,181.1344149,242.834641004,185,242,0,0,27,400,0,0.126815080643
18,14.1583037376,504.102648555,477.48479795,505,476,0,0,27,400,0,0.134974002838
19,14.9723329544,213.090578814,204.206274516,210,211,0,0,27,400,0,0.096843957901
20,15.6972577572,467.557050458,511.803398875,471,519,0,0,27,400,0,0.0959780216217
21,16.5283167362,253.64926518,174.738663991,256,179,0,0,27,400,0,0.0629670619965
22,17.1717369556,423.624910537,535.955297178,428,535,0,0,27,400,0,0.112962961197
23,17.8989367485,300.262022567,156.283367774,303,160,0,0,27,400,0,0.00638508796692
24,18.5918366909,375.066646713,548.422940263,374,546,0,0,27,400,0,0.11116194725
25,19.3819036484,350.0,150.0,352,150,0,0,27,400,0,0.0488140583038
