p16m1,A,2015-04-03

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.869,350.000,150.000,361.000,153.000,0,0,57,400,0.000,1.341,1.271,0.724,jewel
1,1.596,293.653,541.899,277.000,536.000,0,0,57,400,0.000,0.611,0.932,1.129,schools
2,2.366,458.128,181.749,467.000,190.000,0,0,57,400,0.000,0.448,1.041,3.227,tissue
3,3.136,198.850,480.972,194.000,475.000,0,1,57,400,0.000,0.714,0.896,0.558,pails
4,3.928,531.926,266.917,524.000,266.000,0,0,57,400,0.000,0.306,0.936,0.748,loose
5,4.591,152.036,378.463,163.000,367.000,0,0,57,400,0.000,0.387,0.789,2.054,rusty
6,5.633,547.964,378.463,553.000,372.000,0,0,57,400,0.000,0.529,1.083,1.054,pails
7,6.606,168.074,266.917,178.000,267.000,0,0,57,400,0.000,0.367,0.912,1.967,him
8,8.014,501.150,480.972,504.000,493.000,0,0,57,400,0.000,0.489,1.246,2.763,schools
9,8.700,241.872,181.749,247.000,190.000,0,0,57,400,0.000,0.427,0.811,1.171,college
10,9.512,406.347,541.899,413.000,535.000,0,0,57,400,0.000,0.489,1.038,0.910,hinge
11,10.200,350.000,150.000,366.000,132.000,0,0,57,400,0.000,0.387
