p16m8,C,2015-04-03

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.287,350.000,150.000,350.000,153.000,0,0,13,400,0.000,0.875,0.973,0.707,mouse
1,1.012,293.653,541.899,298.000,540.000,0,0,13,400,0.000,0.346,0.891,1.082,coffee
2,1.905,458.128,181.749,462.000,180.000,0,0,13,400,0.000,0.205,0.769,0.706,towel
3,3.021,198.850,480.972,196.000,476.000,0,0,13,400,0.000,0.509,0.892,0.838,candle
4,3.747,531.926,266.917,535.000,266.000,0,0,13,400,0.000,0.427,1.118,0.587,gates
5,4.516,152.036,378.463,152.000,375.000,0,0,13,400,0.000,0.306,0.897,0.643,paper
6,6.000,547.964,378.463,554.000,383.000,1,0,13,400,1.551,0.205,1.019,0.321,her
7,6.765,168.074,266.917,171.000,269.000,0,0,13,400,0.000,0.245,0.831,0.707,ruins
8,8.067,501.150,480.972,509.000,471.000,1,0,13,400,6.691,0.509,1.018,0.422,you
9,8.876,241.872,181.749,246.000,181.000,0,0,13,400,0.000,0.469,0.952,0.412,hair
10,9.658,406.347,541.899,406.000,538.000,0,0,13,400,0.000,0.428,1.191,0.615,owed
11,10.465,350.000,150.000,350.000,151.000,0,0,13,400,0.000,0.266
