sad,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.707,350.000,150.000,351.000,146.000,0,0,27,400,0.000,0.612,0.799,0.168,ba
1,1.781,293.653,541.899,294.000,546.000,0,0,27,400,0.000,0.362,0.383,0.109,ab
2,2.919,458.128,181.749,461.000,193.000,0,0,27,400,0.000,0.436,0.642,0.166,ba
3,4.272,198.850,480.972,204.000,481.000,0,0,27,400,0.000,0.255,0.739,0.103,ab
4,5.082,531.926,266.917,533.000,269.000,0,0,27,400,0.000,0.352,0.382,0.109,ba
5,6.271,152.036,378.463,153.000,378.000,0,0,27,400,0.000,0.324,0.255,0.193,ab
6,7.638,547.964,378.463,557.000,385.000,0,0,27,400,0.000,0.434,0.546,0.144,ba
7,8.998,168.074,266.917,163.000,269.000,0,0,27,400,0.000,0.292,0.542,0.118,ab
8,10.093,501.150,480.972,500.000,475.000,0,0,27,400,0.000,0.356,0.381,0.231,ba
9,11.191,241.872,181.749,248.000,189.000,0,0,27,400,0.000,0.470,0.438,0.151,ab
10,12.343,406.347,541.899,406.000,540.000,0,0,27,400,0.000,0.275,0.557,0.111,ba
11,13.467,350.000,150.000,354.000,153.000,0,0,27,400,0.000,0.266
