p6a2,A,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.654,350.000,150.000,346.000,154.000,0,0,57,400,0.000,0.003,3.473,0.513,chair
1,1.803,293.653,541.899,299.000,540.000,0,1,57,400,0.000,0.712,1.580,0.884,street
2,3.028,458.128,181.749,462.000,177.000,0,1,57,400,0.000,1.058,1.633,0.720,scanner
3,4.541,198.850,480.972,193.000,484.000,0,1,57,400,0.000,1.240,2.121,2.805,woods
4,5.296,531.926,266.917,536.000,274.000,0,1,57,400,0.000,0.878,1.576,1.043,ceiling
5,6.196,152.036,378.463,150.000,387.000,0,1,57,400,0.000,1.040,2.146,5.686,microphone
6,7.036,547.964,378.463,551.000,371.000,0,1,57,400,0.000,0.832,2.308,2.234,backpack
7,8.161,168.074,266.917,178.000,266.000,0,1,57,400,0.000,1.343,1.578,0.458,cafe
8,9.262,501.150,480.972,519.000,489.000,0,1,57,400,0.000,0.877,1.900,0.806,garbage
9,10.227,241.872,181.749,246.000,187.000,0,1,57,400,0.000,0.977,1.303,0.570,chair
10,11.331,406.347,541.899,404.000,535.000,0,1,57,400,0.000,0.998,1.613,0.672,table
11,12.455,350.000,150.000,366.000,159.000,0,1,57,400,0.000,0.631
